Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC4,0.028338356,0.07321511,5.8080936e-05,2.0076256
2,PO4,0.02719086,0.06483313,4.9185273e-05,1.8306161
3,PO8,0.0268857,0.06696465,5.8947513e-05,1.9179118
4,FC3,0.026758391,0.06856719,3.5543253e-05,1.9868908
5,P4,0.025958797,0.05833618,5.610897e-05,1.7951077
6,F4,0.025252927,0.06361148,4.9924296e-05,1.8016201
7,PZ,0.024829498,0.052936286,5.5222892e-05,1.400032
8,P1,0.02445913,0.05616701,6.115948e-05,1.6981727
9,F3,0.022992468,0.057385933,4.2130945e-05,1.633452
10,CP4,0.02297526,0.057292257,4.4512366e-05,1.6434032
11,F9,0.022902394,0.057766337,4.284603e-05,1.7903887
12,F7,0.021990467,0.045042943,4.1088206e-05,1.4439737
13,T10,0.020551683,0.040187284,3.9113584e-05,1.1128174
14,P7,0.019888902,0.04281471,4.8499925e-05,1.3835324
15,O2,0.019588187,0.046095874,4.816563e-05,1.3909084
16,CP5,0.019509071,0.048413042,4.2817162e-05,1.3719729
17,C6,0.018604128,0.03860565,3.7276135e-05,1.0618765
18,FP1,0.018377699,0.043741927,3.9430837e-05,1.3310173
19,P5,0.018370362,0.038048726,3.6700316e-05,1.1057414
20,F5,0.01835242,0.041472465,3.6867143e-05,1.2310692
21,CP1,0.018150227,0.042884238,3.0638184e-05,1.2022247
22,CPZ,0.017927252,0.03665438,4.9623533e-05,1.0323406
23,PO3,0.01779934,0.037130136,4.267487e-05,1.0044012
24,AF3,0.01764098,0.045313295,3.337577e-05,1.3608547
25,C3,0.017529814,0.038792476,3.7294274e-05,1.0968451
26,C2,0.017397922,0.041518368,3.3557062e-05,1.1846908
27,O1,0.017133515,0.038809,4.4981574e-05,1.0395942
28,C4,0.01712812,0.037684325,3.467113e-05,1.0660272
29,F10,0.017053476,0.039880227,4.069815e-05,1.1487744
30,T9,0.01691592,0.038713593,4.4455286e-05,1.1742392
31,FZ,0.0168633,0.04037233,4.6265395e-05,1.195499
32,CP3,0.016563283,0.03339469,3.5126628e-05,1.0854771
33,POZ,0.016505696,0.0314638,4.4305136e-05,0.874346
34,OZ,0.016437242,0.03421562,4.683818e-05,0.88478374
35,F6,0.016308183,0.031240962,4.0620555e-05,1.0113283
36,FC1,0.016176792,0.043436095,3.041197e-05,1.2679901
37,P2,0.015760032,0.029319236,3.9800172e-05,0.82163894
38,AFZ,0.015564017,0.037906867,3.6984664e-05,1.1672082
39,T7,0.015454829,0.033358876,3.1496522e-05,0.9496826
40,P8,0.01530096,0.02906875,3.8223596e-05,0.8265589
41,FC6,0.015275317,0.03198437,3.2119464e-05,1.0374217
42,T8,0.01516686,0.031818986,3.3948712e-05,0.93197584
43,P6,0.015156271,0.031167882,3.8728085e-05,0.92297775
44,FT8,0.01506464,0.027840255,4.500691e-05,0.83428556
45,FP2,0.01496628,0.030826371,3.6577447e-05,0.9246243
46,PO7,0.0148687875,0.02692474,4.4106953e-05,0.7205817
47,C5,0.014868205,0.028248467,4.335909e-05,0.76884776
48,AF7,0.0147819575,0.033234,3.3123837e-05,0.9542053
49,AF8,0.014719612,0.031547245,3.289044e-05,0.8732739
50,F8,0.014603935,0.03316599,3.3398377e-05,0.95237136
51,F2,0.01451804,0.030123277,3.8340837e-05,0.8173076
52,FC5,0.01437842,0.029833237,3.649898e-05,0.87989956
53,CP2,0.014289289,0.03421578,3.940567e-05,0.9454997
54,P3,0.014184451,0.027594937,3.9242255e-05,0.889491
55,CP6,0.014183503,0.027842961,3.437414e-05,0.89889216
56,FC2,0.014150517,0.030246861,3.238176e-05,0.90856564
57,F1,0.014037172,0.029744636,3.9930295e-05,0.8643244
58,FT7,0.013833206,0.027002795,3.6285066e-05,0.7384168
59,C1,0.013036763,0.027063934,3.593045e-05,0.7811575
60,AF4,0.011895496,0.022008376,2.9112654e-05,0.5758641
