Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,P3,0.45428163,0.47677225,0.00056403555,8.935372
2,PO4,0.44878092,0.4951423,0.0034160595,6.6274533
3,PO7,0.4451148,0.34982643,0.001906791,4.3441257
4,FZ,0.43885922,0.5229797,0.002025635,6.686825
5,P5,0.42506015,0.34297824,0.0014305663,4.3725715
6,F9,0.40122402,0.48409197,0.0023968709,8.426622
7,PO3,0.40051812,0.39395645,0.0017317052,6.1518617
8,PZ,0.36978006,0.34425583,0.0019792502,6.00296
9,P6,0.3569792,0.31451306,0.0011426854,4.961951
10,P1,0.3517386,0.33387145,0.0009202298,5.352312
11,T7,0.3504708,0.31282824,0.0015471511,4.109486
12,F1,0.3472173,0.27674595,0.0019486762,4.093914
13,P8,0.3325621,0.27658337,0.0020319654,3.5430987
14,F8,0.32896495,0.30745122,0.0013031152,7.3866625
15,CPZ,0.32848448,0.27751642,0.002465081,2.7637134
16,P7,0.3095636,0.29277787,0.0010965286,4.3026066
17,CP1,0.30737376,0.27854496,0.002063089,3.7868273
18,P4,0.30405322,0.30544567,0.0006326853,6.9254136
19,POZ,0.3028371,0.24891089,0.0022272998,4.9753494
20,OZ,0.30034044,0.26030418,0.0018706812,3.74747
21,F4,0.2920818,0.24460916,0.0012947252,4.8554935
22,P2,0.2915309,0.25124687,0.002306976,3.3316042
23,O1,0.28835824,0.27453303,0.0029366817,6.09084
24,FT7,0.27674526,0.31894013,0.00092117424,5.5913477
25,F3,0.26825294,0.24443832,0.001552144,4.3631077
26,FT8,0.26796487,0.26599324,0.0017292654,4.066408
27,FC5,0.2673541,0.25826806,0.0008500703,3.4458382
28,T10,0.26724723,0.22020742,0.0025984915,4.8782616
29,CP2,0.26685268,0.29323494,0.0008116254,5.0262885
30,FC6,0.26641318,0.26203683,0.0010845357,5.1484656
31,F2,0.26195627,0.20959792,0.0010429238,3.875676
32,PO8,0.25480258,0.32940394,0.002464942,12.336528
33,O2,0.2546142,0.24791563,0.0015525133,5.615182
34,C5,0.24122503,0.22630537,0.0012405482,3.7249768
35,C6,0.24045241,0.2758007,0.0019379848,5.861495
36,FP2,0.2349234,0.25453156,0.0014663038,3.5921514
37,C3,0.22774102,0.23912969,0.0017939323,4.099371
38,C4,0.22717486,0.23712732,0.002865829,5.3202796
39,C1,0.22587003,0.21830492,0.0013143002,2.790034
40,FP1,0.22166333,0.25698444,0.0012044185,8.74359
41,FC3,0.22061613,0.21478637,0.0009892167,3.1697595
42,AF8,0.2195591,0.27405965,0.0010731497,4.1435614
43,F7,0.21681662,0.19050711,0.001831661,2.2228315
44,FC4,0.20909707,0.18296276,0.0014130004,4.40758
45,F5,0.20710675,0.19666794,0.0011559773,4.1223636
46,F6,0.20334849,0.19815221,0.001751172,4.3154364
47,CP5,0.20327137,0.19201861,0.0012807777,3.4042723
48,CP6,0.19913347,0.26251096,0.0016490011,7.78954
49,FC1,0.1942583,0.17229189,0.0015103451,2.0843272
50,AF4,0.18888538,0.18928212,0.0013920034,4.267608
51,C2,0.17409715,0.17538233,0.0011724231,3.4354284
52,F10,0.1718761,0.1648314,0.0012490917,2.3735416
53,FC2,0.16200344,0.14039311,0.0012712304,2.1925566
54,CP3,0.16177316,0.13511653,0.0018758046,1.3945786
55,AF3,0.15748563,0.14767727,0.001642785,6.864186
56,T8,0.15230262,0.13911237,0.000929343,2.2726521
57,CP4,0.15193026,0.15132259,0.0019979007,2.6703594
58,AFZ,0.14938954,0.12674361,0.00089961546,3.1170678
59,AF7,0.13324973,0.113025896,0.0010414796,1.4299263
60,T9,0.116087854,0.09358986,0.0014656824,1.2798512
