Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,C3,0.015963158,0.064092785,0.000108367574,2.0385363
2,FT8,0.015671382,0.06460761,0.00013689211,2.2386005
3,P2,0.013409259,0.05417014,9.719908e-05,1.8232954
4,P8,0.010650001,0.04089658,9.8015225e-05,1.4556445
5,PZ,0.010645602,0.041638665,9.240504e-05,1.876888
6,FT7,0.010517705,0.042216215,9.901323e-05,0.99088997
7,AF4,0.010088454,0.049103044,7.167279e-05,1.243696
8,OZ,0.010077564,0.04146882,8.5821426e-05,1.4295483
9,P7,0.009955158,0.04000471,7.920815e-05,1.3528701
10,AF7,0.00931253,0.045704145,4.0443836e-05,0.99958813
11,CP5,0.009145999,0.048389778,4.152959e-05,1.2186007
12,F4,0.009046071,0.038687643,3.056623e-05,1.0623045
13,PO7,0.008893194,0.035952028,8.705275e-05,1.1273983
14,C5,0.008698597,0.036334224,6.6255685e-05,1.2445855
15,P3,0.008452528,0.03458457,6.342759e-05,1.2719012
16,O2,0.008317984,0.034906734,6.525122e-05,1.058458
17,CP2,0.008212666,0.032546338,7.531581e-05,1.0006398
18,C4,0.007970304,0.03445743,4.1702337e-05,0.9593026
19,AF3,0.007917032,0.032446146,5.8521488e-05,0.7140542
20,P5,0.007915639,0.033365034,5.705026e-05,0.8625438
21,C6,0.0076221605,0.02980606,7.614938e-05,1.1041597
22,F2,0.007544165,0.02830824,6.16946e-05,0.8645946
23,P1,0.0069789565,0.031325642,4.928703e-05,0.75705963
24,CP3,0.0069658197,0.028903276,5.0343355e-05,0.808647
25,POZ,0.00682315,0.02694326,4.174662e-05,0.72297454
26,C2,0.006794303,0.027945777,4.6386467e-05,0.92271435
27,FC2,0.0067524444,0.02830757,8.035815e-05,1.2084262
28,P6,0.006628497,0.026471274,5.2592954e-05,1.003576
29,F5,0.0064944304,0.023722898,3.9320243e-05,0.74340606
30,O1,0.0064264997,0.02542705,4.0613355e-05,1.0109339
31,PO4,0.0063336664,0.027979575,5.6986733e-05,0.75533825
32,FC3,0.0061858287,0.027353533,4.4007313e-05,0.65818703
33,F10,0.0060320995,0.024024194,5.4906293e-05,0.7127946
34,F3,0.005962337,0.022623146,5.2669377e-05,0.79027677
35,FC1,0.0059002275,0.024475537,4.64659e-05,0.6699487
36,T8,0.0058055227,0.023751555,4.5840152e-05,0.92045784
37,FC6,0.005691141,0.029965417,3.912446e-05,0.6104035
38,P4,0.005571225,0.023184255,4.7678917e-05,0.7054125
39,FZ,0.0055561825,0.022224745,5.9562153e-05,0.7218741
40,CP6,0.005534383,0.02350661,2.8581451e-05,0.69322187
41,F8,0.005440617,0.02358221,2.3482617e-05,0.6051696
42,PO8,0.005388093,0.0208728,3.760786e-05,0.67934203
43,T10,0.0053851656,0.019498345,5.814216e-05,0.83767927
44,AFZ,0.0053760726,0.021079788,4.677576e-05,0.56507725
45,F7,0.0053684153,0.02081417,2.5313317e-05,0.61952615
46,F1,0.0050595524,0.021240644,3.334398e-05,0.51334107
47,C1,0.004919402,0.019373326,3.4103476e-05,0.6071769
48,AF8,0.004850215,0.019094242,3.0257946e-05,0.49905592
49,F6,0.0045949006,0.018161168,3.2581098e-05,0.59579086
50,CPZ,0.004504698,0.0194011,2.6696021e-05,0.49422348
51,FC4,0.0044739707,0.01688912,2.9304505e-05,0.4885639
52,FP2,0.0044157156,0.017691588,3.8914706e-05,0.62564933
53,FC5,0.0043735174,0.016780594,3.3067172e-05,0.50350434
54,CP1,0.004304128,0.01780922,1.6735197e-05,0.5606789
55,T9,0.0041766237,0.01684439,2.326354e-05,0.46331272
56,CP4,0.00413146,0.016405866,2.5535533e-05,0.512565
57,FP1,0.0040878956,0.015607647,2.241928e-05,0.65134645
58,PO3,0.003958564,0.015408639,2.8519034e-05,0.5073743
59,F9,0.00379473,0.014575217,2.522942e-05,0.37719175
60,T7,0.0030946666,0.012851857,1.6830376e-05,0.32198554
