Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC4,0.048064984,0.2351403,4.6061607e-05,11.838523
2,PZ,0.04398287,0.21521956,4.107788e-05,10.487849
3,FT8,0.038851205,0.1783668,3.141374e-05,7.7810965
4,PO4,0.036631558,0.18109816,3.5023982e-05,9.145493
5,FC6,0.034925755,0.16748112,3.0316018e-05,8.672603
6,FC1,0.034784477,0.16690847,2.9372231e-05,7.2951303
7,F7,0.032231815,0.1545709,2.6585049e-05,6.9968395
8,FC5,0.031091593,0.1542952,2.8098439e-05,7.886516
9,PO7,0.029464647,0.13776603,2.5296256e-05,6.752869
10,P5,0.029211404,0.13594705,2.832872e-05,6.406301
11,F9,0.028701896,0.13562338,2.4595574e-05,6.696621
12,F5,0.028067356,0.13492589,2.3507866e-05,6.476803
13,C3,0.02797336,0.13283159,2.6059673e-05,6.118106
14,C5,0.027865266,0.12884228,2.6237216e-05,6.2148914
15,AF7,0.02780016,0.13829273,2.5141198e-05,6.948253
16,T10,0.027507873,0.1285834,2.5512705e-05,5.7079644
17,F3,0.027208012,0.12847085,2.31974e-05,5.969629
18,P8,0.026740655,0.1233406,2.4005329e-05,5.336762
19,CP3,0.02607467,0.123366676,2.5867677e-05,5.9045196
20,FC2,0.026073018,0.12710054,2.4424757e-05,6.7424235
21,PO8,0.02603024,0.12615561,2.124602e-05,5.6178427
22,FC3,0.025929598,0.12526056,2.395662e-05,5.878695
23,F8,0.025521075,0.12021637,2.2722686e-05,5.3097577
24,FZ,0.025410745,0.11898886,2.1951073e-05,5.522258
25,AFZ,0.02539456,0.1201871,2.4435418e-05,5.8767405
26,O1,0.025351372,0.11770717,2.2807353e-05,5.9538636
27,CP6,0.025165752,0.11971849,2.4253352e-05,5.3739786
28,OZ,0.024840543,0.11338522,2.2356318e-05,4.831916
29,F6,0.024609994,0.11639974,2.0748535e-05,5.3518405
30,P4,0.024448663,0.11677857,2.1568501e-05,4.9738913
31,O2,0.024216412,0.1142204,2.1771848e-05,5.1079087
32,C1,0.023730613,0.11198593,2.3052897e-05,5.50395
33,FT7,0.023700682,0.108807355,2.1838987e-05,4.910259
34,P3,0.023435298,0.11003693,2.0084419e-05,4.8762903
35,F4,0.023296133,0.11063046,2.1226573e-05,4.5131235
36,F10,0.022348056,0.1071844,2.109628e-05,5.7453175
37,P1,0.021819495,0.098231606,1.8855095e-05,4.1203995
38,FP2,0.021778107,0.103749864,2.143491e-05,4.7371116
39,P7,0.021624554,0.100932665,1.8189761e-05,4.166359
40,F1,0.021414727,0.10053184,1.95006e-05,5.0712085
41,CP2,0.021113915,0.09810585,1.8442654e-05,4.6739764
42,C6,0.021001317,0.10130081,2.0461242e-05,4.640732
43,P2,0.02088324,0.09728093,1.7042674e-05,4.3623853
44,P6,0.020753227,0.094792604,2.2930675e-05,3.8846936
45,T8,0.0202246,0.09402174,1.7015414e-05,4.146118
46,F2,0.019755473,0.09013226,1.8636176e-05,3.5380092
47,PO3,0.019086746,0.086426504,1.867093e-05,4.0021467
48,CP4,0.01905498,0.08799857,1.8704315e-05,3.7350085
49,C4,0.018997608,0.08891739,1.9879124e-05,3.8263354
50,T9,0.018906545,0.08983202,1.8877588e-05,3.8953521
51,AF4,0.018516447,0.08624221,1.855671e-05,3.6202388
52,POZ,0.017872943,0.08378804,1.812404e-05,3.7102258
53,CP5,0.01776439,0.08322145,1.7428312e-05,3.9150865
54,FP1,0.017363954,0.080653824,1.666942e-05,3.302278
55,CPZ,0.017297246,0.080307886,1.6399677e-05,3.550761
56,C2,0.016906066,0.07746834,1.8174303e-05,3.2807477
57,CP1,0.0162774,0.07547255,1.5569303e-05,3.5053182
58,AF3,0.01573331,0.07230564,1.4931245e-05,3.0110857
59,T7,0.014597108,0.067913614,1.5332416e-05,3.0715973
60,AF8,0.013662301,0.0637231,1.3237342e-05,2.7796419
