source_summary_path,source_dir,experiment_name,model_type,target_type,task_kind,success,description,total_time_s,training_time_s,evaluation_time_s,accuracy,f1_weighted,roc_auc,active_accuracy,passive_accuracy,mae,rmse,r2,active_mae,passive_mae,active_rmse,passive_rmse,active_r2,passive_r2,checkpoint_path,error,experiment_report_html,experiment_results_csv
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_frozen_1s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_frozen_1s,labram_age_frozen_1s,labram,age,classification,True,LaBraM frozen fine-tuning (labram_age_frozen_1s) — best epoch by val_accuracy,,,,0.4266325229522818,0.39690006323311194,,0.444951,0.42528799999999994,,,,,,,,,,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_frozen_2s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_frozen_2s,labram_age_frozen_2s,labram,age,classification,True,LaBraM frozen fine-tuning (labram_age_frozen_2s) — best epoch by val_accuracy,,,,0.4305440801989721,0.36652936273883063,,0.45335299999999995,0.43676000000000004,,,,,,,,,,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_frozen_4s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_frozen_4s,labram_age_frozen_4s,labram,age,classification,True,LaBraM frozen fine-tuning (labram_age_frozen_4s) — best epoch by val_accuracy,,,,0.4433041037173431,0.4212239963054049,,0.46195,0.448874,,,,,,,,,,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_regression_frozen_1s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_regression_frozen_1s,labram_age_regression_frozen_1s,labram,age,regression,True,LaBraM frozen fine-tuning (labram_age_regression_frozen_1s) — best epoch by val_mae,,,,,,,,,2.6513221415156187,3.2811897270839934,0.06333682523888295,2.6954208109176725,2.6953799832189267,3.4142132999630435,3.3668589912701763,0.08299109771079272,0.05997396734857041,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_regression_frozen_2s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_regression_frozen_2s,labram_age_regression_frozen_2s,labram,age,regression,True,LaBraM frozen fine-tuning (labram_age_regression_frozen_2s) — best epoch by val_mae,,,,,,,,,2.613541866544822,3.2589679464654484,0.07610385499589711,2.690598244825199,2.688606663851667,3.383339866302911,3.3445754041506772,0.09998506963395848,0.07259244126776099,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_regression_frozen_4s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_age_regression_frozen_4s,labram_age_regression_frozen_4s,labram,age,regression,True,LaBraM frozen fine-tuning (labram_age_regression_frozen_4s) — best epoch by val_mae,,,,,,,,,2.60380343989067,3.2256340027356747,0.09331213950482042,2.681059319489176,2.6792941620076727,3.3654138451242446,3.330880624122497,0.11066172746106262,0.08425497294451978,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_gender_frozen_1s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_gender_frozen_1s,labram_gender_frozen_1s,labram,gender,classification,True,LaBraM frozen fine-tuning (labram_gender_frozen_1s) — best epoch by val_accuracy,,,,0.5988581865089755,0.5333158330072659,0.6388486817770234,0.6267510000000001,0.572916,,,,,,,,,,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_gender_frozen_2s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_gender_frozen_2s,labram_gender_frozen_2s,labram,gender,classification,True,LaBraM frozen fine-tuning (labram_gender_frozen_2s) — best epoch by val_accuracy,,,,0.6132543546330075,0.5357860314198966,0.660021745647198,0.652116,0.591971,,,,,,,,,,,,,
/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_gender_frozen_4s/output/log.txt,/home/mojtabam/projects/aip-aghodsib/mojtabam/EEG/final_logs_frozen/LaBraM/labram_gender_frozen_4s,labram_gender_frozen_4s,labram,gender,classification,True,LaBraM frozen fine-tuning (labram_gender_frozen_4s) — best epoch by val_accuracy,,,,0.6148557888223131,0.5716395988081749,0.6822802374168462,0.620949,0.587864,,,,,,,,,,,,,
