Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,Channel 22,0.018888399,0.05427621,6.678088e-05,2.1434386
2,Channel 53,0.016703926,0.050612282,7.2275994e-05,1.9901134
3,Channel 41,0.01616035,0.04943867,6.618271e-05,1.9951434
4,Channel 35,0.01528232,0.04465739,6.072441e-05,1.7821658
5,Channel 12,0.014808388,0.044884156,6.458597e-05,1.8624567
6,Channel 45,0.014406607,0.043202005,4.0880153e-05,1.6659102
7,Channel 21,0.013919016,0.041704644,4.8831338e-05,1.5902818
8,Channel 60,0.013156091,0.037834764,6.534881e-05,1.6093893
9,Channel 30,0.012754752,0.037630547,4.269042e-05,1.4447938
10,Channel 38,0.011358621,0.0310069,4.667714e-05,1.1930401
11,Channel 10,0.01127992,0.033595245,5.461403e-05,1.3408912
12,Channel 42,0.011264793,0.033206467,4.331316e-05,1.3095447
13,Channel 29,0.011152372,0.0340587,4.4999924e-05,1.3508481
14,Channel 39,0.010544399,0.031453904,3.559295e-05,1.2554629
15,Channel 48,0.010327794,0.032445017,2.9871026e-05,1.2703476
16,Channel 40,0.010007539,0.028802048,3.5563466e-05,1.209613
17,Channel 1,0.00979856,0.027906237,5.1279327e-05,1.1615199
18,Channel 46,0.009754172,0.027683074,3.7867016e-05,1.1868978
19,Channel 33,0.009652067,0.028130084,3.4225828e-05,1.0997103
20,Channel 58,0.009397049,0.02895359,3.50696e-05,1.0809605
21,Channel 26,0.009269697,0.02562404,2.901906e-05,0.9993585
22,Channel 51,0.009017459,0.024592577,3.3720687e-05,0.95763296
23,Channel 2,0.008974414,0.025734095,3.159067e-05,1.0069966
24,Channel 44,0.00893165,0.028080776,3.7743386e-05,1.1458961
25,Channel 34,0.0088429395,0.02616949,2.453734e-05,1.0321616
26,Channel 8,0.008663103,0.024078842,3.85884e-05,1.0174991
27,Channel 59,0.008572504,0.022433188,2.6324495e-05,0.81793964
28,Channel 19,0.008525009,0.02334505,2.542504e-05,0.83460194
29,Channel 43,0.008413516,0.0249987,3.4182096e-05,1.0292562
30,Channel 14,0.00823928,0.025751626,3.456059e-05,1.1846627
31,Channel 16,0.008227296,0.022904925,2.9469378e-05,0.9390388
32,Channel 24,0.008225515,0.024738766,3.1304586e-05,0.97842795
33,Channel 31,0.008101026,0.02102434,2.4220102e-05,0.8195659
34,Channel 32,0.008081486,0.0202395,3.093962e-05,0.6684291
35,Channel 7,0.008033265,0.024593828,3.181354e-05,0.9371194
36,Channel 5,0.007818485,0.021491908,2.9106053e-05,0.7964392
37,Channel 4,0.007637602,0.023932436,2.4618143e-05,0.952505
38,Channel 37,0.007589655,0.021225328,3.204853e-05,0.86616206
39,Channel 20,0.0073522194,0.02048573,2.1779635e-05,0.79444104
40,Channel 11,0.0073407344,0.018724794,2.4721221e-05,0.64976484
41,Channel 47,0.0070998794,0.019835278,2.5425348e-05,0.72895324
42,Channel 54,0.0070598093,0.019662067,2.2331871e-05,0.7393557
43,Channel 23,0.0070483875,0.019827,2.1901007e-05,0.71759975
44,Channel 18,0.006980188,0.019788774,2.7711952e-05,0.7453861
45,Channel 25,0.006968696,0.019822067,2.7099342e-05,0.7351776
46,Channel 17,0.0069333888,0.019712042,2.4744068e-05,0.8583071
47,Channel 13,0.0067985677,0.018245429,2.8667686e-05,0.7695344
48,Channel 36,0.006645797,0.0178073,2.54561e-05,0.6790164
49,Channel 6,0.006458174,0.016481902,2.4006453e-05,0.5836621
50,Channel 55,0.0063444152,0.016316742,2.1809297e-05,0.6098664
51,Channel 56,0.0062616076,0.016293436,2.1468088e-05,0.6325282
52,Channel 27,0.006152068,0.017351111,2.0430576e-05,0.70979816
53,Channel 28,0.0060447846,0.015995411,2.437889e-05,0.62853336
54,Channel 50,0.0060020317,0.016760971,3.0173795e-05,0.645016
55,Channel 3,0.005817942,0.016058426,2.3156683e-05,0.68164366
56,Channel 57,0.005791806,0.01598546,2.1454334e-05,0.6537041
57,Channel 52,0.005790655,0.016439376,2.9297447e-05,0.6629764
58,Channel 9,0.0057063405,0.016386548,2.4932831e-05,0.65484416
59,Channel 15,0.0056667463,0.014854126,1.741245e-05,0.56301326
60,Channel 49,0.0054298854,0.015025397,1.9209534e-05,0.5946221
