Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,C3,0.38224503,8.790008,7.771997e-05,718.21686
2,FT8,0.3516358,8.618619,5.7695866e-05,712.6348
3,P2,0.2551655,6.282224,4.2344444e-05,515.4906
4,PZ,0.22786692,5.6287503,4.5391567e-05,458.51236
5,C5,0.22767884,5.962965,2.6626754e-05,472.11337
6,P8,0.20928048,4.880135,3.858583e-05,397.11612
7,P3,0.20618664,4.694307,4.23115e-05,381.54218
8,FT7,0.2006377,4.6045237,3.8675917e-05,373.71442
9,PO7,0.19624124,4.674894,2.4672741e-05,384.7044
10,OZ,0.17979558,4.264539,2.958995e-05,344.92358
11,CP2,0.17654864,4.517554,3.194454e-05,358.54242
12,PO4,0.17633402,4.6249557,2.6817834e-05,365.32428
13,P6,0.16925596,3.471091,3.807634e-05,268.03482
14,T8,0.16583326,4.086551,2.5023228e-05,321.67804
15,P5,0.16336906,3.4385693,2.8559114e-05,278.41574
16,F5,0.16220593,2.5882201,4.4605033e-05,206.75098
17,C4,0.16077207,3.8201513,3.3552875e-05,305.28305
18,POZ,0.15978125,3.4309797,2.6875221e-05,277.74997
19,C2,0.14936145,3.216377,3.6160498e-05,260.56918
20,AF4,0.1456673,3.335445,2.6021464e-05,266.63644
21,P7,0.14538668,3.483621,2.3138839e-05,290.41833
22,F3,0.14230698,2.6701827,3.8074933e-05,203.55127
23,T9,0.14177842,3.20712,3.1591488e-05,254.86847
24,AF7,0.14006323,2.9309666,2.8578019e-05,235.05359
25,C6,0.13255382,2.708791,3.1116735e-05,223.85013
26,F4,0.12768655,2.4700935,3.098049e-05,198.14336
27,FC1,0.12459292,2.4720774,2.5750209e-05,199.0586
28,C1,0.121366754,2.4090555,2.5974958e-05,198.21375
29,FC6,0.12002041,2.924363,2.17538e-05,235.94434
30,T10,0.11861173,2.8012571,1.4236918e-05,220.15103
31,CPZ,0.118248455,2.1083524,2.324678e-05,170.15733
32,F7,0.11779639,2.478236,2.271988e-05,195.0873
33,F9,0.11420255,2.3306196,1.7843238e-05,177.99376
34,FC2,0.11265206,2.6394968,1.453157e-05,217.03722
35,AF8,0.11075036,2.5297742,2.4712122e-05,205.05019
36,CP3,0.109595805,2.4171395,2.228131e-05,191.55879
37,CP5,0.104529925,2.4419014,2.3881135e-05,197.23053
38,FC3,0.10442288,2.1623824,2.252501e-05,173.6709
39,F10,0.10308252,1.8481842,2.0853206e-05,149.47337
40,O1,0.100603074,2.1334379,1.7821318e-05,175.12169
41,AF3,0.09233259,1.8240799,1.6133981e-05,155.56459
42,PO8,0.08933962,1.8457944,1.4690542e-05,148.88222
43,CP6,0.08898785,1.7404099,2.0063757e-05,140.28407
44,FC4,0.08828036,1.9270308,1.8018127e-05,159.81522
45,FZ,0.08697319,1.5752622,1.9108744e-05,126.229294
46,AFZ,0.08641551,1.3757157,1.9717962e-05,112.14929
47,F1,0.08312307,1.6450993,1.857783e-05,135.76695
48,O2,0.082975395,1.8156217,1.742826e-05,148.96982
49,FP2,0.08145693,1.6565691,2.2506094e-05,132.80429
50,P4,0.0814435,1.8472635,1.3565924e-05,147.68054
51,F2,0.07600961,1.5862792,2.1990532e-05,118.96781
52,P1,0.072599344,1.0386431,1.972775e-05,82.79492
53,FC5,0.07122178,1.1040826,1.6661203e-05,87.399216
54,FP1,0.07016868,1.0505679,1.7868471e-05,87.08968
55,F8,0.0698022,1.3696445,1.1730561e-05,110.568375
56,CP1,0.06770582,0.9356957,2.2730284e-05,77.05858
57,F6,0.06660379,1.0854981,1.7918122e-05,85.755646
58,CP4,0.06623834,1.3836735,9.289213e-06,110.29165
59,PO3,0.05614593,0.9507372,1.7152883e-05,74.618004
60,T7,0.04795273,0.91727793,1.5415862e-05,72.829445
