Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,AF8,1.4624311,58.291,0.0002618569,12420.998
2,C2,1.3515846,57.045334,0.00034474797,13830.605
3,P6,1.1435362,52.80643,0.00016816458,15558.321
4,C6,0.93360424,44.881264,0.00024627315,16659.705
5,CP4,0.8720233,30.333502,0.0004622436,5653.46
6,AF7,0.8503232,26.806753,0.00023566972,5770.9375
7,CP1,0.82118434,35.918697,0.00035458678,9682.174
8,FC3,0.7482833,28.041132,0.00027888498,9198.194
9,T10,0.7283955,21.427807,0.0002869904,6705.883
10,F4,0.71847034,24.522238,0.0003866361,4169.7144
11,P3,0.7002292,24.623232,0.00025146964,7707.9165
12,C1,0.69651663,27.519485,0.0002355656,6251.3584
13,FZ,0.65361917,19.527092,0.00040563062,4998.4985
14,FP2,0.65232414,36.36825,0.00022886011,11964.944
15,F9,0.6368286,15.251772,0.0002747462,2918.653
16,F2,0.6260253,20.765427,0.0003020699,3973.658
17,F1,0.62021214,19.617807,0.00027197052,4342.225
18,F3,0.6198473,17.837366,0.0003296962,3575.0044
19,F7,0.6189899,17.438995,0.0002912209,3853.9824
20,FT7,0.6140292,17.340727,0.0003549861,3686.65
21,PZ,0.61261564,26.95802,0.00035201354,8431.794
22,FP1,0.59784853,29.834183,0.00037303023,15560.193
23,T7,0.57530355,14.653098,0.00023585961,3199.623
24,P2,0.5654424,15.081088,0.0003733842,3478.4033
25,P8,0.5606857,19.876225,0.0005273189,7305.173
26,PO7,0.55817986,16.585764,0.00030780633,4845.8228
27,C3,0.5545169,15.571396,0.0002780934,5138.722
28,OZ,0.52541727,14.206105,0.0002130292,3355.1287
29,F8,0.5188219,13.033768,0.00041023057,2581.5464
30,CP3,0.51834834,19.61123,0.0002300154,5303.987
31,PO3,0.5143273,18.217932,0.00030530436,5080.1973
32,CP6,0.5001528,23.032946,0.00014921106,4350.1753
33,FC2,0.4977227,21.360807,0.00020607517,6592.881
34,CPZ,0.4858295,14.334653,0.00027604325,2899.2466
35,CP2,0.4757226,16.576666,0.00041340792,5655.039
36,AF4,0.4750161,13.1587515,0.00018391605,3908.3843
37,PO8,0.46158502,15.373807,0.00018098853,3560.4043
38,FC4,0.44903004,14.892305,0.00020146981,4442.6475
39,F5,0.44834784,13.6357975,0.0002023788,2636.741
40,C5,0.43853566,18.263288,0.0001850009,8060.236
41,P5,0.4290423,12.634753,0.00025794527,3014.1465
42,O1,0.41103882,12.88253,0.0001810062,4624.7554
43,PO4,0.40564254,12.349339,0.00026500857,3162.5442
44,P1,0.39824542,9.445442,0.00026003024,1629.4327
45,CP5,0.39702946,13.21447,0.00016519912,2415.7588
46,FC6,0.38222125,14.75239,0.0002469871,6573.4624
47,FC5,0.35968018,10.737031,0.00025110625,2985.1323
48,AFZ,0.35788077,11.615999,0.00020921258,4093.8599
49,FC1,0.35726252,12.007148,0.00015139129,2970.7737
50,FT8,0.3544916,9.942345,0.00017201078,2912.1912
51,AF3,0.3490207,9.49125,0.00015650179,1909.2808
52,T8,0.3474861,10.890902,0.00023162107,4005.4175
53,C4,0.34582117,12.500437,0.00022497617,5331.0073
54,P4,0.34145612,10.314477,0.00017809118,3833.9612
55,T9,0.31795213,9.097959,0.00021065328,3027.5662
56,F6,0.30279985,7.8025603,0.00019837618,2015.488
57,P7,0.30071002,9.884637,0.00017190274,2875.263
58,O2,0.29501048,13.058297,0.00020023143,6318.58
59,POZ,0.27882496,9.414196,0.00016689587,3947.7026
60,F10,0.27447158,6.8634696,0.00016347933,1257.5535
