Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,Channel 26,0.08108538,0.27444702,2.3694309e-05,9.249613
2,Channel 48,0.08080518,0.2543228,2.5959911e-05,9.242541
3,Channel 37,0.06516704,0.21836044,1.7891189e-05,7.5288696
4,Channel 42,0.0573241,0.17689997,1.1635252e-05,6.3905005
5,Channel 35,0.056040794,0.18815884,1.6718534e-05,6.752501
6,Channel 15,0.0462118,0.16844803,1.742641e-05,6.2907734
7,Channel 14,0.04579211,0.13627689,1.1302483e-05,5.1280265
8,Channel 31,0.04520755,0.15030067,1.1198002e-05,5.171369
9,Channel 32,0.04472266,0.13776287,1.5252505e-05,5.6043224
10,Channel 25,0.04464122,0.1486626,1.0441648e-05,4.513954
11,Channel 33,0.04440824,0.1486701,1.0690104e-05,4.9235187
12,Channel 4,0.04385531,0.13015102,9.894143e-06,4.7638197
13,Channel 16,0.042031366,0.13867703,1.4395222e-05,4.7643304
14,Channel 45,0.041057676,0.1431258,1.4161583e-05,4.7942576
15,Channel 10,0.040171847,0.123769395,1.0219134e-05,5.6030555
16,Channel 28,0.039406855,0.13206525,1.051223e-05,5.2402434
17,Channel 39,0.038753755,0.12957017,1.14258655e-05,4.493511
18,Channel 47,0.0383878,0.1412346,1.4465528e-05,5.1647058
19,Channel 49,0.037497524,0.122423135,7.290819e-06,4.0415497
20,Channel 6,0.03691813,0.12815078,1.2248548e-05,4.3449078
21,Channel 46,0.034689095,0.10633442,9.11412e-06,3.4477093
22,Channel 38,0.03408954,0.10967339,8.602965e-06,4.25552
23,Channel 18,0.03395341,0.10210957,8.935059e-06,3.705162
24,Channel 9,0.033394467,0.11343356,9.321737e-06,4.014709
25,Channel 56,0.032425974,0.10390903,7.461283e-06,4.1008563
26,Channel 53,0.031973157,0.118101016,1.10805895e-05,4.2158155
27,Channel 5,0.03141824,0.1024086,1.0723668e-05,3.416963
28,Channel 13,0.031245094,0.10346981,1.0274039e-05,3.4103534
29,Channel 17,0.029833097,0.102008976,7.633155e-06,3.4862797
30,Channel 57,0.029664975,0.088378936,7.829329e-06,3.1973565
31,Channel 30,0.029534493,0.09833588,8.55457e-06,3.4063473
32,Channel 23,0.0282299,0.09687337,1.0969987e-05,3.1714945
33,Channel 34,0.028179144,0.09889533,7.807669e-06,3.2026606
34,Channel 20,0.027174605,0.08690115,9.350784e-06,3.0761616
35,Channel 52,0.027052512,0.09030355,8.1981825e-06,3.3847046
36,Channel 41,0.026990144,0.088003434,6.4824635e-06,3.360788
37,Channel 58,0.02674807,0.08483375,5.3516314e-06,3.2215903
38,Channel 44,0.026546383,0.089642026,8.61811e-06,3.2520971
39,Channel 55,0.025707914,0.08170487,7.705975e-06,2.8660498
40,Channel 50,0.023966482,0.07579069,7.0827446e-06,2.5549695
41,Channel 51,0.023820404,0.07801478,8.1981125e-06,2.631842
42,Channel 24,0.02254758,0.07053875,8.036208e-06,2.8279932
43,Channel 60,0.022466391,0.07807255,5.5375986e-06,2.9185572
44,Channel 29,0.022029702,0.06901869,5.4575153e-06,2.576453
45,Channel 2,0.021652427,0.067368425,7.1039644e-06,2.356292
46,Channel 21,0.021480117,0.079685695,8.241832e-06,2.9554522
47,Channel 11,0.02091881,0.06490627,5.326903e-06,2.3388507
48,Channel 22,0.020284507,0.065086685,6.405319e-06,2.1142123
49,Channel 12,0.020158326,0.06930741,5.7150846e-06,2.4104598
50,Channel 3,0.01993695,0.06614118,6.419453e-06,2.8752093
51,Channel 8,0.019535271,0.0696993,5.9045087e-06,2.4531074
52,Channel 19,0.019201145,0.06476732,4.6728574e-06,2.2811224
53,Channel 36,0.019005783,0.06299876,4.037138e-06,2.1425524
54,Channel 7,0.018961169,0.06754449,7.5993767e-06,2.231996
55,Channel 54,0.017316127,0.06012329,5.8184805e-06,2.2450862
56,Channel 59,0.017289022,0.058968354,4.3642563e-06,1.9510586
57,Channel 1,0.016081935,0.052222636,4.6377104e-06,1.9756914
58,Channel 43,0.01493961,0.05196931,5.7559287e-06,1.7739385
59,Channel 40,0.0149335405,0.05156012,5.0581652e-06,1.6722753
60,Channel 27,0.01475981,0.048840065,4.936147e-06,1.5372366
