Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC4,0.012797916,0.058333207,0.000122271,1.9885473
2,FC6,0.009208467,0.04145043,7.1680246e-05,1.3078741
3,FT8,0.00812531,0.03640299,7.1419614e-05,1.1208612
4,F1,0.008099707,0.03780155,6.795246e-05,1.2642245
5,PO4,0.008016837,0.03589356,6.938101e-05,1.106554
6,FC1,0.007995279,0.037713896,7.010412e-05,1.3320825
7,F9,0.007931489,0.0361509,8.094329e-05,1.0956744
8,POZ,0.007664141,0.035794225,7.400123e-05,1.0891877
9,CPZ,0.007567108,0.033284973,6.537987e-05,1.0397924
10,P2,0.0075471243,0.032149006,5.805839e-05,1.0233803
11,O2,0.0073814914,0.03417129,5.551052e-05,1.0605067
12,PZ,0.0073400815,0.032295223,6.940906e-05,1.1566527
13,AF3,0.006939343,0.032169223,6.366701e-05,0.9251211
14,C3,0.006712934,0.03153614,6.356557e-05,0.9826285
15,PO7,0.006624232,0.028371027,6.814364e-05,0.8246478
16,AF4,0.0066181044,0.030101923,5.9803482e-05,1.0004599
17,C6,0.0065633636,0.029135948,6.3874526e-05,0.93109584
18,FZ,0.006462246,0.028150681,5.7301437e-05,0.86276364
19,C4,0.00627912,0.028847907,5.3549695e-05,0.94680405
20,F8,0.0062575634,0.027641993,5.191876e-05,0.8583787
21,P8,0.006205149,0.026863085,5.5235763e-05,0.8266773
22,F4,0.0061943,0.028223598,5.1793828e-05,0.98403317
23,FC3,0.0061271135,0.027413884,6.001812e-05,0.86983806
24,AFZ,0.0060433494,0.027806474,4.954617e-05,0.8578824
25,F7,0.006028183,0.02632062,4.638871e-05,0.8331179
26,FP1,0.005972826,0.0270831,5.0131464e-05,0.84140545
27,FC2,0.005948314,0.028719597,5.4284872e-05,0.9310124
28,P5,0.00585504,0.025855804,5.2229585e-05,0.80133057
29,F5,0.0056644194,0.026228104,4.588089e-05,0.8278939
30,FC5,0.0056148926,0.02551894,4.394977e-05,0.8152295
31,C5,0.005574432,0.024696859,4.9839382e-05,0.7528359
32,T10,0.0052115573,0.022937588,4.7263224e-05,0.71573025
33,CP3,0.005107381,0.022414235,4.2955577e-05,0.6774922
34,F2,0.0051048133,0.022960402,4.8700113e-05,0.7097387
35,P4,0.0050304052,0.021333355,3.5926598e-05,0.62908363
36,F6,0.0048874095,0.022207556,4.3505064e-05,0.6295463
37,FT7,0.004805127,0.021302039,4.392513e-05,0.62489647
38,PO8,0.004720094,0.02090365,5.0557363e-05,0.7310131
39,AF7,0.004601249,0.02025767,4.5779616e-05,0.64622253
40,P1,0.0045857094,0.020123672,3.8191076e-05,0.60283417
41,CP4,0.0045564813,0.020452376,4.335195e-05,0.6893162
42,CP1,0.0045171734,0.0212266,3.6596106e-05,0.8012318
43,PO3,0.0044865655,0.019734465,3.6438276e-05,0.5605884
44,T9,0.0044409833,0.020022023,3.1359967e-05,0.6599084
45,P3,0.0042476435,0.018781647,4.2664844e-05,0.57468086
46,CP5,0.0041783787,0.019219825,3.7927937e-05,0.60516256
47,P6,0.004111008,0.018488785,3.566315e-05,0.5810596
48,F10,0.0041039796,0.018812828,3.563308e-05,0.6451585
49,T8,0.003983422,0.018000636,2.8954364e-05,0.5660419
50,O1,0.00394026,0.017276136,3.6226524e-05,0.5940455
51,CP2,0.0038647759,0.01704145,3.5459325e-05,0.5533371
52,OZ,0.0038641193,0.016822852,3.5481917e-05,0.55198073
53,F3,0.0037800209,0.016943857,3.0725238e-05,0.5439648
54,T7,0.0036399232,0.016036367,3.6826223e-05,0.46499202
55,FP2,0.0036387916,0.016166912,3.2969474e-05,0.5144795
56,P7,0.0035940234,0.015797723,3.0236764e-05,0.48472562
57,C2,0.0035509905,0.016082942,2.7628792e-05,0.53933865
58,C1,0.0035090453,0.015600596,3.364021e-05,0.47624052
59,CP6,0.0034499867,0.014129582,3.6575417e-05,0.39126426
60,AF8,0.0029169454,0.012846501,2.8507062e-05,0.40946254
