experiment_name,model_type,target_type,combined_accuracy,precision_weighted,recall_weighted,f1_weighted,training_time,evaluation_time,active_accuracy,passive_accuracy
gender_resnet34_2s,gender_resnet34,gender,0.8025865236854413,0.8297852539153207,0.8025865236854413,0.8065898094272389,14806.334917068481,421.65615606307983,0.8273438385670558,0.7983084216506356
