experiment_name,model_type,target_type,combined_accuracy,precision_weighted,recall_weighted,f1_weighted,training_time,evaluation_time,active_accuracy,passive_accuracy
gender_resnet34_4s,gender_resnet34,gender,0.8580508474576272,0.879471794540044,0.8580508474576272,0.8609546930386346,472.3968529701233,472.3968529701233,0.85,0.8556263269639066
