Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,PZ,0.019204475,0.02961823,0.0002490992,0.40340635
2,P4,0.017635599,0.025639635,0.00024346524,0.34152323
3,AFZ,0.01757772,0.027779778,0.0002512282,0.39525366
4,FC3,0.017098455,0.026379675,0.00025397277,0.36651236
5,C6,0.016982537,0.028626418,0.0002500447,0.43154597
6,T10,0.016800351,0.023552475,0.0002726736,0.28837067
7,P7,0.016426222,0.024253335,0.00024855576,0.29009408
8,CPZ,0.016089628,0.024645101,0.00024198901,0.32586682
9,P1,0.01592367,0.022837875,0.0002589527,0.28705606
10,FC4,0.015697686,0.0230283,0.00022935063,0.31850734
11,PO4,0.015678518,0.023243912,0.00023291442,0.31172293
12,P3,0.015644107,0.023960995,0.00023693292,0.35500267
13,CP1,0.015600505,0.024472944,0.00021645695,0.3369953
14,F3,0.01543601,0.023156706,0.00022600434,0.31990242
15,C3,0.015409404,0.021265285,0.00026632793,0.2872659
16,POZ,0.015382695,0.023416813,0.00024551997,0.31871122
17,PO3,0.015192705,0.021210736,0.00023225877,0.2632635
18,FT8,0.0151905585,0.023257082,0.0002390296,0.3005607
19,P5,0.015148805,0.022776198,0.00021181049,0.34459448
20,F4,0.015114006,0.023212418,0.00024048638,0.3409589
21,F9,0.014768627,0.02120946,0.00022938539,0.27304727
22,C2,0.01470496,0.021301169,0.00022504601,0.2764643
23,CP6,0.014608262,0.02177727,0.0002513056,0.29053697
24,P8,0.013925863,0.018719867,0.00021892622,0.23961921
25,AF3,0.01388495,0.020244049,0.00022453109,0.29434517
26,F2,0.013813595,0.01923106,0.00024597405,0.27695158
27,CP5,0.0135644525,0.019346938,0.0002299628,0.27416268
28,F7,0.013517925,0.019828195,0.00022147968,0.24577293
29,F6,0.013458237,0.019937614,0.00024920676,0.27940226
30,O1,0.013382345,0.018926505,0.00022604613,0.27108145
31,P2,0.013208137,0.018290628,0.00023473149,0.22887613
32,P6,0.013172668,0.019790048,0.00023410254,0.28482136
33,F10,0.013152079,0.019462338,0.00021245472,0.2523661
34,FC6,0.012996622,0.018596563,0.00021968466,0.2759186
35,FC5,0.012955262,0.018675886,0.00020939189,0.27762985
36,PO8,0.012896987,0.01644406,0.00023326353,0.20067638
37,F1,0.012661665,0.017425453,0.00021002544,0.2165409
38,FP1,0.012474733,0.016308287,0.00023488137,0.2249704
39,O2,0.012426107,0.017074015,0.00024017383,0.1948473
40,AF8,0.012350557,0.017765865,0.0002201565,0.24007379
41,PO7,0.01225265,0.016131654,0.00022423454,0.24332152
42,FC2,0.01203198,0.015713673,0.00023058755,0.18254757
43,T9,0.011873071,0.014168504,0.0002466494,0.15233885
44,C4,0.011820375,0.015709214,0.00023270254,0.20755859
45,FC1,0.01171895,0.015617755,0.00022242851,0.1982745
46,CP4,0.011710732,0.01543624,0.00022209888,0.21548122
47,FT7,0.011504863,0.014987936,0.00022718153,0.18062595
48,C1,0.011470176,0.015422984,0.0002207709,0.19634925
49,FZ,0.011455199,0.014584851,0.00022351682,0.16406715
50,AF4,0.011341387,0.014561273,0.0002099545,0.17198229
51,F5,0.011190864,0.01361449,0.00024340139,0.1576461
52,OZ,0.011168087,0.014820956,0.00022264238,0.17156968
53,T7,0.01112702,0.014208812,0.00019695087,0.15910478
54,CP3,0.011109441,0.01382705,0.0002347982,0.16197254
55,FP2,0.010996906,0.013423412,0.00022468607,0.15223874
56,C5,0.010723368,0.012871749,0.00021081466,0.1516129
57,AF7,0.010557302,0.013044292,0.0002238776,0.1468842
58,CP2,0.010396633,0.012548056,0.00021344879,0.1549966
59,T8,0.010264996,0.012080898,0.00022316634,0.13473143
60,F8,0.010151963,0.013215649,0.00021291558,0.16019748
