Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,C2,0.38933894,14.455189,0.0007036813,2114.4375
2,T7,0.3622027,3.602589,0.0010396992,401.30945
3,AF8,0.3494591,6.175052,0.0010925528,722.0153
4,T10,0.33040696,6.730357,0.00048049155,1078.3477
5,F1,0.31210747,2.222936,0.0011599247,193.32066
6,CP1,0.28986943,2.6873646,0.00090878195,222.0425
7,PO7,0.2828313,4.248478,0.0010475995,438.0554
8,FZ,0.27797645,3.1187549,0.0011189125,283.36188
9,F3,0.2664286,3.9709632,0.00069301215,444.97604
10,F8,0.2657279,2.207107,0.001076724,228.04716
11,P2,0.261486,3.2924151,0.0008122988,327.39508
12,F5,0.25972348,2.6127827,0.0010388973,291.5459
13,FP2,0.2595522,3.0932467,0.000777055,269.77963
14,F7,0.25704947,2.7606878,0.0007517302,228.74477
15,FP1,0.25344536,3.3393373,0.0010144827,374.8997
16,PZ,0.2445377,2.1772916,0.0008395619,122.63741
17,F4,0.24279891,3.0287879,0.0009092252,280.47675
18,C1,0.24231055,2.814032,0.00046722806,214.88443
19,FC6,0.24095169,2.8481092,0.0011783451,279.14914
20,AF7,0.2382654,4.184126,0.00059095275,370.37225
21,F9,0.23646505,1.7071098,0.00077364466,98.07269
22,FT7,0.23645918,3.7813501,0.0010539836,456.76202
23,F2,0.22441332,3.3601701,0.00066912704,392.10632
24,FC4,0.2149719,3.2676704,0.0012606175,440.36453
25,CP6,0.21046959,3.31033,0.0006719546,269.67245
26,P8,0.20267215,2.4173687,0.00091095496,280.7158
27,AFZ,0.20263153,2.9067335,0.000838911,379.48578
28,OZ,0.19522743,2.0235507,0.0007858926,183.444
29,C6,0.19422807,2.1767547,0.00079244544,205.46652
30,P4,0.19296724,2.7546308,0.00089383364,271.84976
31,CPZ,0.1894855,1.9171424,0.00073979964,210.77776
32,C3,0.18737814,2.144024,0.0006377548,223.16777
33,FC3,0.17866196,2.0735424,0.00045194855,152.55136
34,CP2,0.17771113,2.0677497,0.00096050516,191.27887
35,P6,0.17589073,2.7745435,0.0007514438,245.36844
36,P5,0.1755296,2.3513014,0.00081756484,182.91786
37,P3,0.16735812,2.449214,0.00058388687,212.05106
38,PO3,0.15967786,3.246589,0.00068331213,481.15186
39,F10,0.1587469,2.058441,0.00045331038,274.5737
40,CP5,0.14833902,1.9649879,0.0006899159,184.80734
41,F6,0.14369537,1.7035912,0.00059515267,175.06075
42,O1,0.14263433,1.7137115,0.0008182689,210.73508
43,AF4,0.13977511,1.359398,0.000817779,117.36566
44,P1,0.13243707,1.4705012,0.00055271346,171.3945
45,FC2,0.12770142,1.5201036,0.00043790022,148.86844
46,CP4,0.11495122,0.8809633,0.0005659149,59.11589
47,FT8,0.11488627,1.206952,0.000496789,124.83078
48,T8,0.10771359,0.9511978,0.0006757566,94.32324
49,FC1,0.103838824,1.0314636,0.00034868604,76.47386
50,T9,0.103565,1.7375835,0.00048091813,186.75183
51,C5,0.103473775,1.1718427,0.0005447785,154.389
52,FC5,0.10123704,1.7826252,0.0008677604,253.03757
53,PO8,0.10037447,1.2964798,0.00057351985,126.457466
54,P7,0.09858119,1.2804372,0.0004537706,123.36933
55,AF3,0.098127276,0.9078639,0.00048088064,87.70062
56,CP3,0.09761243,0.7523834,0.00053053343,49.139008
57,PO4,0.08785744,1.016734,0.00035372164,109.2098
58,C4,0.08308599,0.9785773,0.0003611764,71.831154
59,O2,0.06741477,0.7314496,0.0004042002,51.684185
60,POZ,0.06136815,0.7378219,0.0004141493,94.1235
