Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC4,0.012206865,0.040279124,1.6723887e-05,1.9885473
2,FC6,0.008601389,0.02899174,1.0006749e-05,1.3078741
3,F1,0.0078010675,0.02608235,1.05322415e-05,1.2642245
4,FC1,0.0076440023,0.025845941,5.866367e-06,1.3320825
5,FT8,0.007638987,0.025272503,8.588895e-06,1.1208612
6,PO4,0.0075824168,0.025178676,7.741465e-06,1.106554
7,F9,0.0074863043,0.024825811,8.546895e-06,1.0956744
8,POZ,0.007255644,0.024357505,8.286039e-06,1.0891877
9,CPZ,0.0071917116,0.023984734,9.826531e-06,1.0397924
10,P2,0.00702952,0.02376471,8.241751e-06,1.0233803
11,O2,0.0069923536,0.023551643,9.2862965e-06,1.0605067
12,PZ,0.0069320733,0.022725651,8.698461e-06,1.1566527
13,AF3,0.0065422687,0.022047618,7.0858005e-06,0.9251211
14,C3,0.006344698,0.021163225,8.216408e-06,0.9826285
15,PO7,0.0063015567,0.020475611,5.9295353e-06,0.8246478
16,C6,0.006266188,0.020747533,6.971307e-06,0.93109584
17,AF4,0.006248719,0.02080815,7.853966e-06,1.0004599
18,FZ,0.00617387,0.019969061,8.283522e-06,0.86276364
19,C4,0.005967875,0.01987382,5.949187e-06,0.94680405
20,F8,0.005951868,0.019380372,7.8269195e-06,0.8583787
21,F4,0.0059326817,0.019501008,6.862911e-06,0.98403317
22,P8,0.0059097116,0.019383337,6.4192072e-06,0.8266773
23,FC3,0.0058102706,0.019313352,8.159299e-06,0.86983806
24,AFZ,0.0057368563,0.019201333,6.540881e-06,0.8578824
25,F7,0.005653865,0.01885061,5.7955735e-06,0.8331179
26,FP1,0.005650584,0.0187938,6.118809e-06,0.84140545
27,FC2,0.005600165,0.019244581,7.489744e-06,0.9310124
28,P5,0.005500861,0.018151825,4.841077e-06,0.80133057
29,F5,0.0053755944,0.017917313,6.3213e-06,0.8278939
30,FC5,0.005299376,0.017744381,5.4125358e-06,0.8152295
31,C5,0.005236527,0.017343137,5.9348654e-06,0.7528359
32,T10,0.00495554,0.016455436,6.356191e-06,0.71573025
33,F2,0.0048713456,0.015982907,6.0835796e-06,0.7097387
34,CP3,0.004847252,0.016071709,6.004395e-06,0.6774922
35,P4,0.0046217134,0.015534598,5.4333987e-06,0.62908363
36,F6,0.00461888,0.015317696,5.264281e-06,0.6295463
37,FT7,0.0045411047,0.015068533,5.102773e-06,0.62489647
38,PO8,0.004454852,0.014604478,4.9681794e-06,0.7310131
39,AF7,0.004428689,0.014246794,5.002498e-06,0.64622253
40,P1,0.004326164,0.014270091,5.9353324e-06,0.60283417
41,CP4,0.0043207877,0.014459629,4.7321705e-06,0.6893162
42,CP1,0.0042722686,0.014586117,5.3658196e-06,0.8012318
43,PO3,0.0042302674,0.014013649,3.6571223e-06,0.5605884
44,T9,0.004173768,0.014347717,4.62783e-06,0.6599084
45,P3,0.003985728,0.013046404,6.331026e-06,0.57468086
46,P6,0.0039009554,0.0130328415,4.3205287e-06,0.5810596
47,CP5,0.003895933,0.013137954,4.858652e-06,0.60516256
48,F10,0.0038283789,0.012968808,3.1752322e-06,0.6451585
49,T8,0.0037849944,0.012697978,3.4910033e-06,0.5660419
50,O1,0.0037186,0.012244062,3.4379964e-06,0.5940455
51,OZ,0.0036632076,0.012006621,4.0532195e-06,0.55198073
52,CP2,0.003657215,0.012101381,4.6333453e-06,0.5533371
53,F3,0.0035293424,0.01171118,3.741911e-06,0.5439648
54,T7,0.0034487015,0.011468586,5.132463e-06,0.46499202
55,P7,0.0033975036,0.011222335,4.003189e-06,0.48472562
56,FP2,0.0033853601,0.011319799,3.9651127e-06,0.5144795
57,C2,0.0033383267,0.011365487,2.2005242e-06,0.53933865
58,C1,0.0033372713,0.011072242,3.991298e-06,0.47624052
59,CP6,0.0032648,0.010659189,2.8645559e-06,0.39126426
60,AF8,0.0027626378,0.009121967,4.141337e-06,0.40946254
