Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC6,0.04225001,0.43655705,0.0,28.311613
2,FC4,0.041681517,0.3375073,0.0,20.31761
3,PO4,0.041544527,0.37563017,0.0,24.42766
4,FC1,0.03554046,0.33704332,0.0,20.708809
5,F9,0.03477769,0.34420982,0.0,21.956594
6,CPZ,0.034177523,0.28973013,0.0,18.248962
7,POZ,0.033224463,0.34078205,0.0,21.826624
8,FT8,0.033167403,0.28718638,0.0,17.758087
9,PO7,0.033163164,0.20320924,0.0,12.029231
10,T10,0.033058032,0.23096792,0.0,14.858989
11,P5,0.032305356,0.2913902,0.0,18.656675
12,AF3,0.032234393,0.36466938,0.0,24.291159
13,F1,0.031247867,0.28759006,0.0,17.749067
14,P8,0.029477946,0.2159183,0.0,14.230342
15,C5,0.028903743,0.29970077,0.0,19.06391
16,PZ,0.028370831,0.17474248,0.0,10.445898
17,P2,0.028306188,0.26379588,0.0,17.694792
18,F4,0.027393647,0.22768578,0.0,14.059472
19,F7,0.02649111,0.19976282,0.0,12.007483
20,FP1,0.026376773,0.26296762,0.0,16.70502
21,FC5,0.025336932,0.20770891,0.0,12.929219
22,C6,0.02460832,0.19853552,0.0,12.199512
23,FZ,0.024523554,0.20314826,0.0,12.981506
24,AF7,0.024405148,0.19441667,0.0,12.135777
25,CP3,0.024031263,0.1913206,0.0,11.859033
26,F8,0.023380224,0.22318745,0.0,13.825074
27,O2,0.022857586,0.18526809,0.0,12.684858
28,FC3,0.02203681,0.17143033,0.0,10.382636
29,CP1,0.02170439,0.18418704,0.0,11.861969
30,P6,0.021323465,0.17132998,0.0,11.604199
31,AFZ,0.020952472,0.19271296,0.0,11.725008
32,FC2,0.020949507,0.17064448,0.0,10.161164
33,F2,0.020926587,0.18619247,0.0,12.035663
34,P4,0.020706706,0.17674486,0.0,10.994926
35,CP6,0.020540925,0.12179258,0.0,6.28906
36,AF4,0.020340761,0.15067266,0.0,9.411623
37,O1,0.019888563,0.19480701,0.0,12.3825445
38,C3,0.019169938,0.14850046,0.0,9.29174
39,CP5,0.018721336,0.18799493,0.0,12.086675
40,T9,0.018613873,0.15636106,0.0,9.214962
41,T8,0.017509062,0.18754318,0.0,11.955022
42,AF8,0.01719701,0.17531282,0.0,11.205429
43,T7,0.017108211,0.13179132,0.0,8.127169
44,C4,0.016894106,0.12767115,0.0,7.863129
45,F6,0.016846772,0.14658691,0.0,9.227894
46,F5,0.016542193,0.14503305,0.0,9.13299
47,CP4,0.016150968,0.11066272,0.0,6.6958594
48,PO3,0.016064098,0.11243725,0.0,6.617194
49,F3,0.01590137,0.13704021,0.0,8.367159
50,OZ,0.015815396,0.110988624,0.0,6.5240526
51,FP2,0.01566078,0.105840445,0.0,5.665068
52,P1,0.015301877,0.092078425,0.0,4.9748564
53,F10,0.015235188,0.13580842,0.0,8.479285
54,P3,0.0152156735,0.1371268,0.0,8.525874
55,FT7,0.015204185,0.089733794,0.0,4.766704
56,PO8,0.015140283,0.09313266,0.0,5.14854
57,CP2,0.01505142,0.11915484,0.0,7.2406297
58,C1,0.014573379,0.100401625,0.0,5.9358335
59,P7,0.01411465,0.10672472,0.0,7.0371594
60,C2,0.010824347,0.064349696,0.0,3.5981765
