Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC4,0.034256794,0.12738572,0.0,6.575104
2,PO4,0.033130653,0.1277655,0.0,7.5398784
3,FC6,0.033099573,0.1373724,0.0,8.258504
4,T10,0.028468078,0.12326942,0.0,7.5231943
5,FC1,0.028294696,0.12308387,0.0,7.934467
6,PO7,0.028260367,0.10866731,0.0,5.9311666
7,CPZ,0.027586222,0.10786847,0.0,6.810144
8,F9,0.027205894,0.106153466,0.0,6.647051
9,FT8,0.02591109,0.09256835,0.0,4.8425
10,POZ,0.025821418,0.10191581,0.0,5.9350634
11,P5,0.025700808,0.102947146,0.0,5.9425855
12,F1,0.025048975,0.096405104,0.0,5.638788
13,P8,0.024617393,0.093151025,0.0,4.769457
14,AF3,0.024579255,0.09502985,0.0,5.851421
15,PZ,0.024527386,0.091827065,0.0,4.757904
16,F4,0.022520224,0.08357818,0.0,4.6211286
17,P2,0.022486696,0.094159566,0.0,5.641985
18,F7,0.021893524,0.0873979,0.0,5.679699
19,C5,0.021874774,0.0819902,0.0,4.537006
20,FC5,0.020742932,0.077077016,0.0,4.365555
21,FP1,0.02040926,0.07890342,0.0,4.4217696
22,AF7,0.020067079,0.07577302,0.0,4.0073633
23,C6,0.020038214,0.07821943,0.0,4.241835
24,FZ,0.019779783,0.07410283,0.0,4.0929255
25,CP3,0.019672064,0.07870913,0.0,4.7362046
26,O2,0.018852524,0.06889541,0.0,3.5719676
27,F8,0.018629905,0.07379051,0.0,4.5366664
28,FC3,0.018165234,0.06607209,0.0,3.620562
29,CP1,0.018038277,0.07844489,0.0,4.7811236
30,P6,0.017722415,0.06856591,0.0,3.768214
31,CP6,0.017542498,0.075884335,0.0,4.586003
32,FC2,0.017227698,0.06899262,0.0,4.227392
33,AF4,0.016937366,0.063596874,0.0,3.3476448
34,P4,0.016715093,0.06592992,0.0,4.032265
35,F2,0.016617034,0.06263047,0.0,3.8308923
36,AFZ,0.01641212,0.06474195,0.0,3.8971565
37,C3,0.015886119,0.061006147,0.0,3.705621
38,O1,0.015844218,0.067758806,0.0,4.517442
39,T9,0.015538611,0.07055704,0.0,4.6422167
40,T7,0.014471845,0.061980266,0.0,3.7783191
41,CP5,0.01437746,0.05699043,0.0,3.2708843
42,C4,0.0140271345,0.0546459,0.0,3.08789
43,CP4,0.013731371,0.05515264,0.0,3.3157635
44,F6,0.013702274,0.05656485,0.0,3.5271401
45,AF8,0.013485543,0.052641112,0.0,3.2426586
46,FP2,0.013456462,0.06001482,0.0,3.5451534
47,T8,0.013395084,0.05428181,0.0,3.569939
48,PO3,0.013347048,0.05186475,0.0,2.8482451
49,F5,0.0133442525,0.049473163,0.0,2.7423053
50,OZ,0.013298458,0.051318467,0.0,2.7745128
51,P1,0.013227596,0.050918784,0.0,2.7541013
52,PO8,0.012993972,0.05266346,0.0,3.2467752
53,FT7,0.012882261,0.04919238,0.0,2.7321105
54,F3,0.012809921,0.05241909,0.0,3.3350222
55,C1,0.012352706,0.047778845,0.0,2.8488126
56,CP2,0.012337334,0.045821182,0.0,2.6530633
57,F10,0.01197285,0.045041174,0.0,2.5667603
58,P3,0.011838511,0.044907108,0.0,2.3555608
59,P7,0.011684679,0.045311086,0.0,2.6998503
60,C2,0.009357608,0.03683034,0.0,2.1248848
