Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,AF8,0.68053186,11.852819,0.0003031391,1733.2065
2,AF7,0.5840595,8.930057,0.00038593708,1093.2178
3,C1,0.56093436,11.088322,0.0001858256,2184.394
4,FT7,0.53709954,15.252744,0.00048204532,3884.6948
5,CP1,0.5189644,14.897615,0.0003982921,3930.4668
6,F1,0.47401425,23.329239,0.00027740563,7018.9863
7,FZ,0.4688514,9.1061735,0.00046314424,1733.0857
8,T10,0.45906937,8.665881,0.00038734695,1374.7509
9,C2,0.4448118,6.9318185,0.00023628846,756.94025
10,FC3,0.42585936,11.404737,0.00032285327,2886.0593
11,F8,0.4219964,9.79977,0.00041360594,2075.241
12,CPZ,0.41847658,10.06138,0.0002776194,1868.383
13,OZ,0.40674162,10.368565,0.0003154235,2231.3174
14,T7,0.4013239,6.9903107,0.00023024039,1160.1519
15,PZ,0.38960934,6.1581054,0.00041513256,712.7323
16,CP2,0.3676627,6.65322,0.0005000358,1033.0824
17,P5,0.36674413,7.070225,0.0004269166,1445.4968
18,F7,0.34979263,7.8929367,0.0002050577,1902.6556
19,FC4,0.3469268,8.335351,0.00023471758,2686.8633
20,C5,0.33627126,7.187818,0.0003432821,975.8542
21,F9,0.3360453,5.286848,0.00022491885,956.31433
22,C6,0.3337834,10.90335,0.00021461412,3033.2131
23,O2,0.33283073,6.942607,0.0002061911,1058.5706
24,FC6,0.33026645,5.002585,0.00034658256,674.8627
25,F4,0.3245963,7.424449,0.00025592212,2037.3661
26,C3,0.3156077,4.936383,0.00017296303,758.1109
27,P2,0.30495992,6.120065,0.00026421488,881.6755
28,PO7,0.30367148,6.196005,0.0001847684,1572.2422
29,CP6,0.28832942,7.5656753,0.00015726502,1299.0284
30,P6,0.28589937,8.654551,0.0001997048,2332.2722
31,FT8,0.2838702,4.7906313,0.00017445444,1091.3022
32,FP1,0.2736416,4.824668,0.0003111212,1045.9818
33,P8,0.27259964,4.884389,0.00026535598,780.96027
34,CP5,0.25896564,5.790441,0.00018101993,1198.8007
35,F5,0.25061002,3.7711492,0.000335567,461.47992
36,F2,0.25045946,4.041665,0.00020548601,623.88586
37,FC5,0.24856316,4.8819985,0.00030145765,662.2467
38,PO4,0.24818878,4.2635665,0.00015721287,824.96094
39,FP2,0.24582355,6.5064144,0.0002478486,2047.0399
40,CP4,0.23250799,3.6242042,0.00011508666,846.9499
41,O1,0.23112197,10.513038,0.00020435738,3589.1025
42,PO8,0.2223835,7.186793,0.00014183091,1873.8612
43,F3,0.22024521,3.8425782,0.00029971104,626.5901
44,AFZ,0.21809049,4.630019,0.00022982348,899.8873
45,FC2,0.21305393,3.4193938,0.0001675875,517.3913
46,CP3,0.19520384,3.1913292,0.00011634089,776.7657
47,P7,0.19337013,3.2823124,0.000263917,877.47363
48,F10,0.19001563,3.5873036,0.00025973227,824.4167
49,P3,0.18926713,4.473585,0.0002744674,1305.8145
50,T9,0.174674,3.4752526,0.00014675962,563.7302
51,AF4,0.1722789,3.2439413,0.00013082736,832.41266
52,P4,0.1558415,2.1596584,0.00014548702,387.8474
53,T8,0.155727,2.5364811,0.000163348,555.35944
54,FC1,0.14919047,3.2427456,0.00017883613,891.80707
55,C4,0.14858906,2.4471817,0.00012524561,424.21893
56,F6,0.14777796,2.994112,0.00019822738,586.4847
57,PO3,0.14646268,3.015205,0.0002251304,634.7458
58,AF3,0.13556436,2.0066445,0.00014106762,406.34952
59,P1,0.105214186,1.3832895,0.00019577637,226.91542
60,POZ,0.094579555,1.390887,0.00016159084,230.57382
