Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,PZ,0.081324905,0.15678108,0.00034850102,4.237852
2,C3,0.07318461,0.14692876,0.0004084248,4.140129
3,FT8,0.06797518,0.14487763,0.0002748859,4.0296607
4,P2,0.06566779,0.124196716,0.00037218368,3.1980286
5,P8,0.061322507,0.11434835,0.00031716775,3.0896442
6,T10,0.050412107,0.095205426,0.00027854607,2.5756738
7,OZ,0.047805093,0.09128596,0.00023137522,2.6132426
8,P5,0.04246524,0.07985726,0.00021373089,2.2243161
9,PO7,0.041531947,0.079147846,0.00021950265,2.2742288
10,C1,0.04137181,0.08349757,0.00020696054,2.382466
11,P3,0.039844725,0.0883978,0.00024820038,2.6117072
12,T8,0.03967746,0.08661179,0.0002094746,2.512403
13,F5,0.03933758,0.072652854,0.00019585057,2.0199902
14,FT7,0.038907833,0.07818783,0.00028378886,2.2294195
15,C5,0.0381771,0.07264127,0.00022196733,1.9527072
16,T9,0.036965225,0.074232586,0.0001705281,2.1416135
17,AF4,0.03687913,0.07098502,0.00025973315,1.9141935
18,F2,0.036331378,0.06623829,0.00019908253,2.0026176
19,C6,0.035194628,0.0717004,0.00017594067,2.0443623
20,AF7,0.034676265,0.06662748,0.00021468535,1.8483195
21,AF8,0.033929016,0.062178362,0.00019708204,1.7012696
22,FC2,0.033619113,0.060431913,0.00020638629,1.5112188
23,F7,0.033043012,0.06299771,0.00022775755,1.7273921
24,FC6,0.03247272,0.060353465,0.00020391248,1.6467934
25,F10,0.032200973,0.062150974,0.00021142329,1.7137473
26,C4,0.032060783,0.061577655,0.00021986532,1.7200592
27,P7,0.031722218,0.05871152,0.00020208373,1.6049947
28,O1,0.031614646,0.061918166,0.00019385546,1.7852954
29,C2,0.03145146,0.058567625,0.00024634777,1.6831743
30,CP5,0.031327754,0.05583777,0.0001908066,1.5763302
31,P6,0.030789683,0.058696385,0.00023370386,1.6885409
32,AFZ,0.03060609,0.057676263,0.00017277496,1.6740338
33,F4,0.030326612,0.053115096,0.00018292454,1.4919691
34,PO4,0.0297692,0.052291147,0.00019896968,1.3566192
35,PO3,0.029581346,0.06126329,0.00016033986,1.7149152
36,POZ,0.029417623,0.05256053,0.00023760437,1.4013898
37,CP3,0.02920225,0.05165353,0.00019732228,1.4599235
38,O2,0.02883028,0.05431209,0.00015036485,1.531377
39,FZ,0.028403489,0.051912244,0.00017167041,1.4247046
40,F6,0.028135363,0.05569544,0.00017956752,1.5036218
41,CP1,0.028135052,0.051667698,0.00016474903,1.4662454
42,FC1,0.027877837,0.053039502,0.000198432,1.541188
43,FC4,0.027795628,0.047803808,0.00015559616,1.2821758
44,FP2,0.027592616,0.046880774,0.00015314877,1.3053633
45,P4,0.02743847,0.05278471,0.00020530843,1.4287258
46,FP1,0.027112376,0.051325265,0.00015070918,1.509591
47,F3,0.027092332,0.04058395,0.00018696807,1.0184741
48,F8,0.026685365,0.04635545,0.00014499278,1.2135605
49,F1,0.026614636,0.045213327,0.000184297,1.2111852
50,AF3,0.025941502,0.04162645,0.00017745956,1.1415657
51,CPZ,0.02559826,0.048977662,0.00017295014,1.2991935
52,FC3,0.0255382,0.04642078,0.00016979083,1.2508519
53,FC5,0.025482237,0.039989647,0.00016441656,1.029211
54,P1,0.024590397,0.041117635,0.00020017788,1.180454
55,CP4,0.023877325,0.040879603,0.00014716756,1.0250598
56,CP2,0.023715135,0.038159724,0.00016858142,1.0221628
57,PO8,0.02360965,0.039620712,0.0001862449,1.0719751
58,F9,0.023423485,0.039166853,0.00014929447,1.0592014
59,CP6,0.021752061,0.034043193,0.0001591891,0.92025447
60,T7,0.021029681,0.034073107,0.00013677224,0.9185922
