Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC4,0.011516759,0.045230526,0.000122271,1.2515849
2,FC6,0.008540628,0.03531531,7.1680246e-05,1.1101831
3,FC1,0.0074079414,0.030471751,7.010412e-05,0.75035626
4,FT8,0.0073740208,0.029435804,7.1419614e-05,0.77965164
5,F1,0.0073518096,0.028975602,6.795246e-05,0.7351135
6,PO4,0.007318723,0.02953915,6.938101e-05,0.7688913
7,F9,0.007301131,0.029154206,8.094329e-05,0.6733171
8,POZ,0.0070988215,0.028771235,7.400123e-05,0.70596653
9,CPZ,0.006921695,0.028386526,6.537987e-05,0.84299785
10,P2,0.006716168,0.029738188,5.805839e-05,1.6421943
11,O2,0.0066989954,0.02690353,5.551052e-05,0.7057232
12,PZ,0.006613619,0.025636783,6.940907e-05,0.7580308
13,AF3,0.0064766714,0.026739495,6.366701e-05,0.6408177
14,C3,0.0061028213,0.024276983,6.356557e-05,0.5951534
15,PO7,0.006062702,0.023912344,6.814364e-05,0.6517811
16,C6,0.0060118586,0.024152195,6.387452e-05,0.686751
17,AF4,0.005975647,0.023307623,5.9803482e-05,0.6643726
18,FZ,0.005886727,0.022999149,5.7301437e-05,0.5760268
19,F8,0.005779771,0.022398118,5.1918756e-05,0.8111434
20,C4,0.005672848,0.02244484,5.3549695e-05,0.63246316
21,FC3,0.0056603323,0.02233762,6.001812e-05,0.5772589
22,P8,0.005643578,0.022014858,5.5235763e-05,0.65225583
23,F4,0.0056204074,0.021719486,5.1793828e-05,0.58578545
24,FP1,0.005498863,0.02199097,5.0131464e-05,0.5080437
25,AFZ,0.005464741,0.021944571,4.954617e-05,0.58790654
26,F7,0.0054528737,0.022424176,4.638871e-05,0.91574866
27,FC2,0.0054418864,0.022359177,5.4284872e-05,0.5471571
28,P5,0.005375838,0.02191871,5.2229585e-05,0.63770854
29,C5,0.0051963166,0.021179289,4.9839382e-05,0.6280084
30,F5,0.005134573,0.020333484,4.588089e-05,0.52102524
31,FC5,0.0051075686,0.020654557,4.394977e-05,0.5487217
32,F2,0.0047755307,0.018996488,4.8700113e-05,0.48594818
33,CP3,0.0047330777,0.01943091,4.2955577e-05,0.5316542
34,T10,0.0047085457,0.018416863,4.7263224e-05,0.46647453
35,P4,0.004489714,0.01897098,3.5926598e-05,0.80461055
36,F6,0.0044265236,0.017684702,4.3505064e-05,0.45264697
37,FT7,0.004366461,0.017499942,4.392513e-05,0.4161033
38,PO8,0.004316331,0.016909316,5.0557363e-05,0.49626473
39,AF7,0.0042158184,0.016317906,4.5779616e-05,0.43474114
40,CP4,0.004190641,0.01692305,4.335194e-05,0.45919862
41,P1,0.004171563,0.01611545,3.8191076e-05,0.40185288
42,CP1,0.004165938,0.017315285,3.6596106e-05,0.41255507
43,T9,0.0040977164,0.01722713,3.1359967e-05,0.67534256
44,PO3,0.0040915823,0.01604365,3.6438276e-05,0.44265154
45,P3,0.003866218,0.014818979,4.2664844e-05,0.45943472
46,CP5,0.0037966215,0.015144797,3.7927937e-05,0.40121153
47,F10,0.0037374918,0.0155249685,3.563308e-05,0.45966947
48,P6,0.0037292987,0.0146745425,3.566315e-05,0.35196167
49,O1,0.003611516,0.014286871,3.6226524e-05,0.42287937
50,T8,0.0035726528,0.014313151,2.8954362e-05,0.37623504
51,OZ,0.0035595305,0.014329233,3.5481917e-05,0.51011217
52,CP2,0.0035545505,0.013868805,3.5459325e-05,0.32512245
53,F3,0.0034073705,0.013497623,3.0725238e-05,0.34957576
54,T7,0.0034021363,0.013848648,3.6826223e-05,0.34558022
55,FP2,0.0033100476,0.013497446,3.2969474e-05,0.49644002
56,P7,0.0032706158,0.012894579,3.0236764e-05,0.3449261
57,C2,0.0032348568,0.013001452,2.7628792e-05,0.2981612
58,CP6,0.003217469,0.013205852,3.6575417e-05,0.5686261
59,C1,0.0032159844,0.012868349,3.364021e-05,0.349226
60,AF8,0.0027007195,0.010748409,2.8507062e-05,0.29844528
