Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FT8,0.11190786,0.2849497,0.00011000403,9.784243
2,P2,0.10369536,0.2496675,8.6061205e-05,7.5636716
3,PZ,0.10013054,0.22822212,9.3158014e-05,7.4626694
4,C3,0.08919696,0.24106959,0.00010712801,9.288005
5,P8,0.08906774,0.21206275,0.000103271865,7.70206
6,P3,0.084481485,0.23952605,8.556523e-05,9.070465
7,PO7,0.080315284,0.17926086,8.107786e-05,5.6026535
8,FT7,0.07024749,0.16945867,9.002783e-05,5.833374
9,T8,0.06761374,0.19131432,9.5925265e-05,7.4816504
10,OZ,0.05953637,0.119840495,8.187579e-05,3.763925
11,P5,0.057013165,0.13369547,9.869565e-05,5.615874
12,AF3,0.056619294,0.13705117,9.414175e-05,4.7425413
13,C5,0.055658683,0.1324612,7.114137e-05,4.274959
14,T10,0.055298857,0.11057053,9.1556234e-05,3.7795508
15,F5,0.05448671,0.1299153,9.3155184e-05,5.7258606
16,O2,0.053891327,0.11937172,7.821885e-05,4.652705
17,C6,0.05387319,0.13693394,7.47215e-05,4.9817295
18,AF4,0.053191714,0.10587158,8.381269e-05,3.3338788
19,CP2,0.05190899,0.1217516,9.496949e-05,4.0961003
20,C2,0.048514217,0.12794048,7.17347e-05,5.626158
21,AF7,0.04749319,0.10753905,7.9372316e-05,3.7302823
22,FC2,0.047101893,0.104763985,7.466387e-05,4.2839613
23,AF8,0.04636294,0.10042506,6.816408e-05,3.6871612
24,F2,0.0455767,0.09955381,8.1438244e-05,3.3758862
25,P7,0.0454866,0.10482249,9.173434e-05,4.465467
26,F10,0.045289326,0.10558935,8.3655155e-05,4.1641417
27,CP3,0.04517088,0.11360535,6.913676e-05,4.217959
28,O1,0.04449803,0.090581685,6.9254755e-05,3.7145352
29,F4,0.044035334,0.092976466,7.30598e-05,3.141377
30,C4,0.042998664,0.08676013,6.821086e-05,2.7742238
31,FP2,0.042857934,0.08787607,7.8104196e-05,4.06386
32,FC6,0.04280966,0.08732813,8.354034e-05,3.5000992
33,P1,0.042107027,0.09951965,6.6323e-05,3.4974828
34,P4,0.041986734,0.09098986,6.822171e-05,3.28551
35,FC3,0.041671664,0.094907545,7.041227e-05,3.3370662
36,F8,0.04162269,0.09194142,7.1302435e-05,4.1547804
37,P6,0.041537832,0.094469145,7.69656e-05,3.9487615
38,F3,0.04068338,0.08460924,8.580636e-05,3.414356
39,T9,0.040619638,0.096285954,8.7576766e-05,3.7800982
40,CP5,0.040595762,0.081225574,7.7549106e-05,2.648527
41,C1,0.04024166,0.08485946,7.07191e-05,2.6233268
42,FZ,0.039875343,0.08887562,7.119984e-05,3.5705981
43,PO4,0.038655076,0.08131825,7.3892865e-05,2.8310375
44,F7,0.03861754,0.074908964,7.932681e-05,2.3158562
45,CP6,0.038475715,0.08769463,6.562014e-05,3.1167996
46,FC1,0.038464554,0.08623526,7.4965945e-05,3.4056957
47,CP1,0.037796356,0.08229819,6.972524e-05,3.248272
48,AFZ,0.03703264,0.08030693,8.057777e-05,2.7442913
49,CPZ,0.036913823,0.06939249,7.1305396e-05,2.3355117
50,F9,0.036710564,0.06930575,7.9222285e-05,2.359127
51,FC5,0.036693443,0.07837152,8.1255566e-05,3.4791021
52,POZ,0.03660869,0.07272999,7.412477e-05,2.816729
53,PO8,0.034977704,0.07161499,7.2438736e-05,2.3785305
54,FC4,0.034053244,0.06741648,8.291912e-05,2.165761
55,FP1,0.03331418,0.06278011,7.396631e-05,2.0269697
56,F6,0.032977913,0.060030006,7.746217e-05,2.192433
57,CP4,0.031317066,0.0529946,7.253541e-05,1.8836629
58,PO3,0.030213788,0.061037194,6.856303e-05,2.2532341
59,T7,0.029921545,0.057977676,6.639719e-05,2.24825
60,F1,0.02938405,0.050198056,6.154817e-05,1.6177353
