Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FC4,0.11999851,0.6710576,3.2626926e-05,25.568989
2,FC6,0.10290725,0.5539462,3.0252779e-05,21.49228
3,PZ,0.09756377,0.5256657,2.6532534e-05,21.334711
4,FT8,0.09481249,0.50348365,1.8690234e-05,19.44438
5,FC1,0.09106357,0.49480975,1.6655416e-05,18.102385
6,F7,0.08562686,0.4673107,2.2154885e-05,19.067623
7,PO4,0.08458859,0.45619413,2.2978487e-05,19.248
8,AF7,0.08190592,0.44332564,1.8015613e-05,18.693554
9,C3,0.0792311,0.4230786,1.9677795e-05,18.611437
10,P8,0.07828539,0.4305822,2.3203911e-05,16.275198
11,F9,0.077788465,0.43256542,1.800778e-05,17.081516
12,CPZ,0.07685958,0.4135199,2.1937662e-05,17.567131
13,PO7,0.07459818,0.39856583,1.799787e-05,17.340588
14,F3,0.07188179,0.38862547,1.5314768e-05,15.4367695
15,C5,0.0717661,0.38630557,1.1774992e-05,16.590286
16,P5,0.07140834,0.37569168,2.6365571e-05,15.782363
17,FC5,0.07082312,0.38779032,1.4241496e-05,15.070782
18,F5,0.066634364,0.3490943,1.5754702e-05,13.767412
19,T10,0.06473685,0.34792063,2.1220254e-05,13.595579
20,F4,0.063023776,0.3409894,1.635297e-05,15.076675
21,F1,0.06222694,0.33210203,1.2680203e-05,14.180603
22,F8,0.061933875,0.33774337,1.5412741e-05,13.578985
23,OZ,0.06191382,0.33423406,1.6034879e-05,14.669045
24,FC2,0.06108845,0.32360277,1.4695599e-05,13.634253
25,FZ,0.06014743,0.3139707,2.2751214e-05,12.65843
26,CP3,0.058871854,0.3207674,2.3245142e-05,12.296437
27,P3,0.057387386,0.29894742,1.5941909e-05,12.357939
28,FP2,0.056715164,0.29565415,2.3334194e-05,13.120218
29,O2,0.05661075,0.2980397,1.7530489e-05,12.84118
30,O1,0.05598723,0.29598355,1.2745113e-05,11.463642
31,CP6,0.05584417,0.2895194,2.6722815e-05,10.949247
32,C1,0.055198982,0.2946213,1.723676e-05,11.293799
33,P4,0.05467949,0.2833898,1.9319616e-05,12.382081
34,PO8,0.054019064,0.28301153,1.2398953e-05,12.019072
35,P2,0.05352658,0.28426024,1.7786548e-05,10.623552
36,F6,0.053483944,0.28049445,2.6666796e-05,11.085485
37,F10,0.05336772,0.28190184,1.46111515e-05,10.8864155
38,FC3,0.053139247,0.28392303,1.3809099e-05,11.124055
39,FT7,0.052783642,0.27503404,2.271573e-05,11.528235
40,P7,0.052055523,0.27192688,1.5223783e-05,10.031656
41,C6,0.049738217,0.2572228,1.8456922e-05,9.926327
42,CP5,0.04951894,0.26198098,1.8314455e-05,10.1269045
43,P6,0.048973866,0.24548732,2.126259e-05,9.942373
44,AF4,0.048714943,0.25860825,1.0615258e-05,9.495239
45,C4,0.04821238,0.24954621,2.1845537e-05,9.6401415
46,T8,0.047475886,0.24499492,9.3187355e-06,9.9469185
47,P1,0.04702562,0.24353606,1.4315516e-05,9.275945
48,AFZ,0.047013935,0.25451082,9.224435e-06,9.6816845
49,F2,0.04553929,0.23110764,1.3918976e-05,8.999862
50,CP1,0.045131266,0.23626046,9.781836e-06,9.629013
51,T9,0.044786505,0.23289204,1.14550185e-05,7.9957023
52,FP1,0.04433716,0.22946578,1.4015317e-05,9.202486
53,C2,0.04395891,0.23171167,1.9784231e-05,9.006185
54,CP2,0.04260769,0.21904485,1.1132108e-05,8.345885
55,PO3,0.042192824,0.22628462,2.2209191e-05,8.443359
56,AF3,0.041334916,0.21898796,1.9236497e-05,8.721392
57,T7,0.039700642,0.21296059,8.877658e-06,8.857178
58,CP4,0.039471235,0.20425393,1.8370401e-05,6.9904013
59,POZ,0.038982317,0.20553331,1.445222e-05,8.128649
60,AF8,0.03891228,0.2068122,1.2856761e-05,7.412467
