Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FZ,0.9227763,1.8364198,0.0035981357,40.76142
2,C3,0.8441396,1.303701,0.006087485,30.22686
3,PO7,0.78254056,1.4779403,0.0043881843,35.443314
4,FT8,0.74347675,1.3219903,0.0017034548,37.264675
5,C5,0.6621778,1.0327377,0.0019861537,20.164137
6,F1,0.6574305,0.97244596,0.0035444354,16.28817
7,FT7,0.62466514,1.243328,0.0024588928,43.067024
8,C1,0.62176603,0.9155008,0.0030723696,17.141037
9,PZ,0.5988137,0.9024316,0.0020091676,23.049599
10,OZ,0.59080416,0.8754551,0.0044300635,20.035809
11,F3,0.58118236,0.9268637,0.0034258664,21.729076
12,PO4,0.5685534,0.84319645,0.0042022564,14.462684
13,PO3,0.56593823,0.86316484,0.0040622046,13.677636
14,CP2,0.5630487,1.0351903,0.002427085,19.348288
15,P3,0.533314,0.7615925,0.003818214,13.421777
16,C6,0.5322728,0.8771074,0.0041450034,17.70084
17,P5,0.53118306,0.77492374,0.0034511732,16.517284
18,F5,0.5261298,0.9418337,0.0028027233,21.300327
19,F2,0.5223486,0.7638719,0.0036244844,11.233799
20,T7,0.52232844,0.8284739,0.0014587652,17.537003
21,C2,0.5201989,0.7957382,0.0042540585,16.962982
22,P6,0.51882684,0.7556282,0.0031609142,14.3889885
23,AF7,0.50524133,0.789434,0.0022213887,19.194546
24,AF4,0.5027824,0.782542,0.0022030382,26.959333
25,F4,0.5011597,0.71102995,0.003502724,11.926368
26,P1,0.48824915,0.6770826,0.0039654085,12.523154
27,CP1,0.48703775,0.6759661,0.0035626995,12.511293
28,AF3,0.48161033,0.73256296,0.0016157469,14.9995985
29,C4,0.45584598,0.6544167,0.003787369,9.856516
30,CPZ,0.45391503,0.68271214,0.0028226094,13.568685
31,FC3,0.44381052,0.6518737,0.0033609462,14.276035
32,AF8,0.44173503,0.74096984,0.0018588924,14.849954
33,F8,0.44101092,0.8239124,0.002200161,18.042955
34,F6,0.43260267,0.8080832,0.002780428,22.402802
35,O2,0.42615178,0.58551455,0.003609039,11.20886
36,T10,0.4240086,0.6993676,0.00082880165,11.946164
37,CP3,0.4219237,0.5747096,0.0024718074,8.34803
38,T8,0.42118248,0.6313808,0.0028168561,10.557314
39,PO8,0.42035866,0.62894624,0.003551547,13.3714695
40,O1,0.41063908,0.5968629,0.0039309594,12.486311
41,POZ,0.40664563,0.5584038,0.00412391,9.757352
42,P4,0.3799479,0.51972467,0.0034431147,11.760993
43,P8,0.37527582,0.5542684,0.0019236585,13.13698
44,CP4,0.37380895,0.53620595,0.003203283,11.269542
45,P7,0.37010568,0.53598946,0.0028827514,9.012908
46,FC4,0.35391745,0.531741,0.0038847774,19.71174
47,CP5,0.3535638,0.47828725,0.0030075912,9.293652
48,FC2,0.3524043,0.56243354,0.002452203,10.804487
49,P2,0.34758466,0.45777398,0.0038706702,7.9937134
50,FC6,0.33909225,0.5543491,0.0017715871,14.085752
51,FC1,0.3368889,0.4912222,0.0023562794,9.316051
52,AFZ,0.33459598,0.5204385,0.0023107128,9.880992
53,CP6,0.32125488,0.49382755,0.0035511623,12.265827
54,FC5,0.31427813,0.50602883,0.001757246,16.014708
55,FP1,0.3031008,0.45357975,0.0018199253,10.649941
56,F7,0.2900054,0.397928,0.0019500109,7.465019
57,F9,0.27421966,0.44920743,0.002394509,14.434272
58,F10,0.26654226,0.43484467,0.0019520461,13.662576
59,FP2,0.25774965,0.34878886,0.0020630788,12.675251
60,T9,0.2211996,0.29021627,0.0030835543,6.0137506
