Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,FT8,0.018985866,0.090013795,3.119868e-05,3.20549
2,C3,0.018480968,0.084789485,2.597087e-05,2.8784215
3,P2,0.015186985,0.07040238,2.1750302e-05,2.584192
4,PZ,0.013008412,0.06290594,1.4827533e-05,2.252421
5,P8,0.012917078,0.0637504,2.1695874e-05,2.567719
6,P7,0.012067123,0.058132187,1.477207e-05,2.0235267
7,OZ,0.011789121,0.05798374,1.5229441e-05,2.2679613
8,FT7,0.011773673,0.062738135,1.4181359e-05,3.0309887
9,AF4,0.011124435,0.05525183,1.3162991e-05,1.5495698
10,PO7,0.010689069,0.05138508,2.1097458e-05,1.8300476
11,C5,0.010048402,0.04747498,1.2648989e-05,1.6487842
12,P3,0.009949298,0.048830796,2.0093192e-05,2.0771613
13,O2,0.009785736,0.04575739,1.1628992e-05,1.6240852
14,AF7,0.009682158,0.04826726,1.0110978e-05,1.3180588
15,CP2,0.009613144,0.0458543,1.0398949e-05,1.6903503
16,F4,0.009202129,0.03982438,1.6368625e-05,1.3428333
17,C6,0.009171878,0.051354047,2.015739e-05,2.4332874
18,CP5,0.008990177,0.04575264,9.577305e-06,1.2589595
19,P5,0.0088331085,0.043874238,1.1526025e-05,1.771691
20,AF3,0.008572078,0.047464326,1.7941842e-05,2.252288
21,C4,0.008406941,0.042455304,8.346961e-06,1.6140869
22,F2,0.00831233,0.037780292,6.614563e-06,1.3632915
23,FC2,0.008201073,0.04509493,8.562792e-06,2.0597239
24,F5,0.008110087,0.057841633,1.1755393e-05,3.5044403
25,CP3,0.007905899,0.046516284,8.766487e-06,2.4090652
26,P6,0.007745993,0.039681453,1.1315987e-05,1.8147907
27,O1,0.007640749,0.038583647,9.138631e-06,1.6220177
28,C2,0.0075470805,0.035368912,1.2856598e-05,1.2001578
29,T8,0.007535643,0.044348493,8.402354e-06,2.212937
30,POZ,0.0073480844,0.031675085,1.1759349e-05,1.0912273
31,P1,0.0071548116,0.03381472,6.350964e-06,1.2099208
32,PO4,0.0070950366,0.03694283,8.485403e-06,1.3203106
33,F3,0.0070847212,0.032458533,1.1272953e-05,1.2069519
34,F10,0.0069031958,0.037218813,6.8321947e-06,1.8617392
35,FC3,0.006558391,0.03397956,6.098059e-06,1.3281802
36,FC1,0.0064916965,0.032910958,7.170283e-06,1.4115968
37,T10,0.006407252,0.030766357,8.162004e-06,1.2751262
38,AFZ,0.0063690813,0.046272106,7.676459e-06,2.779497
39,F7,0.006362637,0.041053984,9.733774e-06,2.4081569
40,PO8,0.0062638647,0.030804807,1.4131844e-05,1.3726319
41,FZ,0.006219873,0.032774623,1.6102713e-05,1.5610875
42,P4,0.0060272575,0.03071779,1.3756766e-05,1.3453152
43,C1,0.0060041333,0.03314259,9.919492e-06,1.5878832
44,FC6,0.0057956106,0.029562084,6.015694e-06,0.8431352
45,CP6,0.0057830918,0.028187416,1.13208325e-05,1.0353553
46,F8,0.0057089687,0.030424766,6.0660827e-06,1.3920087
47,AF8,0.0055800076,0.027415263,1.0226986e-05,1.0985141
48,FC5,0.0053449143,0.029915432,1.0294118e-05,1.5351999
49,FP1,0.005333079,0.039828386,4.42768e-06,2.436201
50,F1,0.005325802,0.024613578,5.3630692e-06,0.8167117
51,F6,0.0052734613,0.025363922,1.2738771e-05,0.93654996
52,FC4,0.005257034,0.028361555,5.8721466e-06,1.4152756
53,FP2,0.0051449127,0.026251307,7.753665e-06,1.0810804
54,CP1,0.0050449013,0.022618497,4.93953e-06,0.82666576
55,CPZ,0.0049701533,0.026317414,4.5778916e-06,1.3129938
56,CP4,0.0047812555,0.027914228,7.4383934e-06,1.4266729
57,PO3,0.0046580257,0.024843827,8.090021e-06,1.2158315
58,T9,0.004615244,0.019691804,8.571246e-06,0.71360016
59,F9,0.0043910523,0.026292166,3.2512612e-06,1.432118
60,T7,0.003482797,0.01607291,4.2221263e-06,0.5959006
