Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,Channel 26,0.08177743,0.2515369,2.3694309e-05,7.5970592
2,Channel 48,0.081705816,0.23405436,2.5959911e-05,6.6969385
3,Channel 37,0.06569442,0.20076698,2.0948266e-05,6.2389035
4,Channel 42,0.057840597,0.16141038,1.4087678e-05,4.7425423
5,Channel 35,0.05638763,0.17136154,1.6718534e-05,5.461879
6,Channel 15,0.04657368,0.15414536,1.742641e-05,4.784801
7,Channel 14,0.046444356,0.1259112,1.1302483e-05,3.188962
8,Channel 31,0.04559571,0.13763295,1.2170213e-05,4.0350065
9,Channel 32,0.045295153,0.12732986,1.5252505e-05,3.2180028
10,Channel 25,0.045147303,0.13818891,1.0441648e-05,3.9585085
11,Channel 33,0.04482366,0.1373759,1.0690104e-05,4.4154434
12,Channel 4,0.04440784,0.11976984,9.894143e-06,2.862574
13,Channel 16,0.042405955,0.12727845,1.4395222e-05,3.6275744
14,Channel 45,0.041391086,0.13150564,1.4161583e-05,3.9903936
15,Channel 10,0.040486403,0.111477524,1.0219134e-05,3.0236144
16,Channel 28,0.03971003,0.1202973,1.051223e-05,3.4802628
17,Channel 39,0.039121654,0.11916849,1.14258655e-05,3.2940786
18,Channel 47,0.038533453,0.12818463,1.4465528e-05,4.1798496
19,Channel 49,0.037765685,0.11180889,7.3559777e-06,3.1758928
20,Channel 6,0.037234034,0.11704144,1.2248548e-05,3.6377428
21,Channel 46,0.03510766,0.09875687,9.11412e-06,2.592332
22,Channel 38,0.034438606,0.10058742,8.602965e-06,2.7263024
23,Channel 18,0.034352228,0.09371924,9.312617e-06,2.412529
24,Channel 9,0.03358484,0.102842465,9.321737e-06,3.139094
25,Channel 56,0.032847468,0.0964509,7.461283e-06,2.703373
26,Channel 53,0.032108225,0.10724736,1.10805895e-05,3.449945
27,Channel 5,0.031857427,0.09620287,1.0723668e-05,2.3656485
28,Channel 13,0.031591024,0.09540792,1.1983578e-05,2.8339539
29,Channel 57,0.030028982,0.08066345,1.0018949e-05,2.1312973
30,Channel 17,0.030014543,0.09310573,7.633155e-06,3.063739
31,Channel 30,0.029772824,0.09000783,9.064634e-06,2.609437
32,Channel 23,0.02848579,0.08905737,1.0969987e-05,2.7429416
33,Channel 34,0.028456232,0.09190939,7.807669e-06,2.742363
34,Channel 20,0.027500222,0.080667526,9.350784e-06,2.0719695
35,Channel 41,0.027295806,0.08120005,6.6948396e-06,2.0527906
36,Channel 52,0.027223043,0.082290374,9.246711e-06,2.3581629
37,Channel 58,0.027086463,0.079320475,5.3516314e-06,2.0276084
38,Channel 44,0.0267823,0.082120724,8.61811e-06,2.333976
39,Channel 55,0.025872624,0.07367633,7.705975e-06,2.0803668
40,Channel 50,0.024186792,0.069913544,7.0827446e-06,2.0356646
41,Channel 51,0.024032418,0.07172186,8.1981125e-06,2.077654
42,Channel 24,0.022744149,0.06432251,9.022485e-06,1.930357
43,Channel 60,0.022535644,0.071133584,5.5375986e-06,2.2926595
44,Channel 29,0.022259986,0.06320004,5.849666e-06,1.6770802
45,Channel 2,0.021840926,0.06190932,7.1039644e-06,1.8610774
46,Channel 21,0.02152984,0.07268681,1.0237456e-05,2.6330009
47,Channel 11,0.021187173,0.060116615,5.7512752e-06,1.5422717
48,Channel 22,0.020513993,0.06036571,6.6267767e-06,1.5127405
49,Channel 12,0.020244122,0.06321863,5.7150846e-06,2.1329389
50,Channel 3,0.020073257,0.059894186,6.419453e-06,1.7088879
51,Channel 8,0.019674867,0.06373625,6.197082e-06,1.9542053
52,Channel 19,0.019329121,0.059261534,4.6728574e-06,1.7913882
53,Channel 36,0.019147942,0.05763662,4.037138e-06,1.7038549
54,Channel 7,0.01908149,0.061855733,7.5993767e-06,1.9415007
55,Channel 54,0.017427089,0.054958772,5.8184805e-06,1.732936
56,Channel 59,0.01741203,0.054273598,4.9730775e-06,1.6064041
57,Channel 1,0.016226934,0.047928408,4.6377104e-06,1.3791047
58,Channel 40,0.0151115665,0.04843802,5.0581652e-06,1.3102621
59,Channel 43,0.015047956,0.047686867,5.7559287e-06,1.4537042
60,Channel 27,0.01485132,0.04453171,4.936147e-06,1.3158875
