Rank,Channel,Mean_Importance,Std_Importance,Min_Importance,Max_Importance
1,C3,0.025494745,0.1383555,6.20798e-05,4.9173284
2,PZ,0.024226353,0.12292399,9.268684e-05,3.925515
3,FT8,0.021104163,0.11626332,5.7519745e-05,3.5465763
4,OZ,0.02087074,0.10487467,5.6587578e-05,2.8170614
5,FT7,0.020680606,0.12104401,3.919843e-05,4.0406485
6,F5,0.018705372,0.108070254,5.737141e-05,4.7092853
7,O1,0.01798586,0.10352067,2.7587404e-05,3.8715057
8,PO7,0.016764442,0.09124918,1.9861776e-05,3.0310977
9,F2,0.016758278,0.095290504,5.625136e-05,3.3112009
10,C5,0.01577368,0.09182715,2.6038973e-05,4.087039
11,PO4,0.013228406,0.07505955,3.5576788e-05,2.911744
12,C1,0.012667306,0.06613371,5.503154e-05,2.3972955
13,P5,0.012636652,0.06381208,3.3114746e-05,2.716721
14,P6,0.011947759,0.06656212,3.3751952e-05,2.7323022
15,F3,0.011586817,0.058883764,4.938766e-05,2.4857972
16,T8,0.011029145,0.059814643,3.1839787e-05,2.558506
17,AF4,0.010908301,0.058338646,3.742638e-05,2.0946958
18,FC2,0.010534042,0.05943841,2.5589148e-05,2.3075225
19,CP1,0.010137186,0.05309243,6.244101e-05,2.5157285
20,AF7,0.010003926,0.053531986,5.1125022e-05,2.0731387
21,F4,0.0098889,0.051226344,5.2397278e-05,2.4896235
22,FC3,0.009430852,0.05253836,4.7136906e-05,3.0083141
23,T10,0.009240426,0.049979262,2.7465256e-05,1.9580859
24,C2,0.009141158,0.05345278,2.9247356e-05,2.8466868
25,AF8,0.009007068,0.044403143,3.709292e-05,1.3791825
26,PO8,0.00898954,0.049304012,3.281253e-05,2.0620224
27,P3,0.00891837,0.046567556,2.5274325e-05,1.6854825
28,F1,0.008854218,0.042178277,6.371276e-05,1.233782
29,AF3,0.008693663,0.046790123,2.1044656e-05,1.4759467
30,P7,0.008548236,0.04344354,3.6855967e-05,1.9313824
31,FZ,0.0085071875,0.04682676,8.467762e-05,3.0334344
32,FC1,0.008499579,0.048037402,4.0382318e-05,2.1558504
33,POZ,0.008472565,0.043573894,4.138198e-05,1.279775
34,CP2,0.008270047,0.045426216,3.586382e-05,1.8712809
35,FC6,0.007986071,0.04198342,3.281281e-05,1.8597414
36,CP5,0.007900625,0.04067606,3.408884e-05,1.2733154
37,CP3,0.0077769756,0.040835153,4.3446245e-05,1.5508423
38,O2,0.007770188,0.038297605,3.2576576e-05,1.6896127
39,F8,0.007754907,0.039921667,5.5561242e-05,1.1794927
40,PO3,0.007332396,0.035574432,3.1643453e-05,1.4251918
41,C6,0.0071288887,0.038599826,4.012602e-05,1.648353
42,P4,0.0070368634,0.035669222,4.2549418e-05,1.3584536
43,F6,0.0069791726,0.03721378,3.5267283e-05,1.0914614
44,C4,0.0069705155,0.034851257,2.8644485e-05,1.308157
45,T7,0.0069525037,0.040560488,2.262794e-05,1.9368696
46,P1,0.0067041595,0.031515945,4.4130637e-05,0.9440605
47,P2,0.006702109,0.031658728,3.157403e-05,1.3993189
48,CPZ,0.006315166,0.030353006,4.6279372e-05,1.582124
49,P8,0.0058354433,0.02919797,3.902877e-05,1.0947833
50,F10,0.005741829,0.03019013,3.830839e-05,1.0966567
51,FC5,0.005063071,0.026248546,3.4014458e-05,1.8335208
52,F9,0.005048857,0.025627093,3.6053145e-05,1.2017045
53,FC4,0.004911349,0.026510041,2.7956188e-05,1.5442572
54,F7,0.004669228,0.022045784,3.7573667e-05,0.7608088
55,CP6,0.0044034626,0.023748862,3.0180841e-05,1.2677575
56,CP4,0.0043328586,0.02211367,3.1436513e-05,1.0870715
57,AFZ,0.0038775983,0.018297503,4.4082506e-05,0.62827986
58,T9,0.0037933744,0.017701402,3.261382e-05,0.6757753
59,FP1,0.0031498657,0.014847463,3.2704258e-05,0.779573
60,FP2,0.0026687304,0.011986498,4.359917e-05,0.40422046
